 ,Area,Mean,Min,Max,X,Y
1,0.000,375,375,375,117.773,214.204
2,0.000,460,460,460,128.639,206.249
3,0.000,319,319,319,140.474,202.174
4,0.000,330,330,330,132.713,179.085
5,0.000,392,392,392,121.848,185.294
6,0.000,321,321,321,107.684,191.697
7,0.000,318,318,318,102.251,180.637
8,0.000,389,389,389,117.191,176.563
9,0.000,275,275,275,130.967,174.623
10,0.000,364,364,364,126.504,151.728
11,0.000,368,368,368,112.341,154.250
12,0.000,246,246,246,97.401,157.548
13,0.000,323,323,323,98.177,145.131
14,0.000,198,198,198,112.535,143.773
15,0.000,357,357,357,125.340,143.773
16,0.000,245,245,245,126.310,119.131
17,0.000,296,296,296,112.146,120.684
18,0.000,245,245,245,97.789,120.878
19,0.000,177,177,177,100.699,110.594
20,0.000,226,226,226,115.639,112.147
21,0.000,343,343,343,127.668,112.923
22,0.000,222,222,222,132.131,88.669
23,0.000,367,367,367,117.967,89.446
24,0.000,198,198,198,104.580,87.117
25,0.000,152,152,152,107.102,78.192
26,0.000,171,171,171,120.684,81.491
27,0.000,244,244,244,134.071,84.013
28,0.000,357,357,357,140.086,61.312
29,0.000,336,336,336,126.116,61.118
30,0.000,149,149,149,114.669,58.013
31,0.000,92,92,92,116.415,50.835
32,0.000,256,256,256,128.251,53.163
33,0.000,311,311,311,140.862,55.103
34,0.000,321,321,321,145.907,36.089
35,0.000,248,248,248,132.907,34.925
36,0.000,112,112,112,121.848,30.656
37,0.000,124,124,124,124.176,25.029
38,0.000,245,245,245,137.952,27.746
39,0.000,211,211,211,145.325,29.880
40,0.000,181,181,181,152.698,12.224
41,0.000,173,173,173,140.474,10.477
42,0.000,125,125,125,129.027,8.537
