 ,Area,Mean,Min,Max,X,Y
1,0.000,87,87,87,66.878,209.305
2,0.000,224,224,224,79.020,202.753
3,0.000,286,286,286,89.042,199.476
4,0.000,217,217,217,84.416,180.203
5,0.000,211,211,211,73.045,183.865
6,0.000,223,223,223,60.517,187.334
7,0.000,104,104,104,58.205,171.723
8,0.000,262,262,262,72.274,172.108
9,0.000,262,262,262,84.031,172.108
10,0.000,206,206,206,87.307,152.064
11,0.000,253,253,253,74.779,151.872
12,0.000,92,92,92,61.096,152.643
13,0.000,128,128,128,65.143,139.537
14,0.000,297,297,297,77.285,140.693
15,0.000,265,265,265,88.849,143.392
16,0.000,288,288,288,94.631,123.348
17,0.000,316,316,316,83.452,121.420
18,0.000,236,236,236,69.961,120.264
19,0.000,166,166,166,75.550,109.086
20,0.000,197,197,197,87.307,112.169
21,0.000,129,129,129,98.293,115.446
22,0.000,341,341,341,104.460,94.245
23,0.000,444,444,444,95.209,93.474
24,0.000,237,237,237,80.369,89.812
25,0.000,239,239,239,85.380,79.598
26,0.000,361,361,361,96.751,83.645
27,0.000,322,322,322,107.158,87.307
28,0.000,272,272,272,113.326,66.878
29,0.000,433,433,433,102.533,66.107
30,0.000,236,236,236,94.823,64.757
31,0.000,121,121,121,94.438,55.314
32,0.000,189,189,189,105.616,58.012
33,0.000,254,254,254,116.602,61.096
34,0.000,421,421,421,124.697,44.135
35,0.000,489,489,489,111.976,41.630
36,0.000,248,248,248,99.256,39.317
37,0.000,317,317,317,106.773,28.910
38,0.000,356,356,356,113.518,34.306
39,0.000,339,339,339,121.998,35.655
40,0.000,184,184,184,126.046,30.259
41,0.000,283,283,283,117.373,25.633
42,0.000,321,321,321,108.315,22.935
