 ,Area,Mean,Min,Max,X,Y
1,0.000,160,160,160,109.664,209.305
2,0.000,290,290,290,126.239,206.222
3,0.000,86,86,86,140.308,205.258
4,0.000,354,354,354,140.115,180.974
5,0.000,267,267,267,125.660,183.287
6,0.000,302,302,302,109.856,183.865
7,0.000,235,235,235,107.736,174.228
8,0.000,322,322,322,122.962,173.072
9,0.000,231,231,231,138.381,175.770
10,0.000,297,297,297,139.537,149.366
11,0.000,327,327,327,123.733,149.366
12,0.000,135,135,135,110.627,149.174
13,0.000,141,141,141,108.122,140.886
14,0.000,309,309,309,121.613,141.079
15,0.000,297,297,297,137.610,144.162
16,0.000,281,281,281,140.115,117.566
17,0.000,383,383,383,126.624,117.566
18,0.000,268,268,268,111.591,115.831
19,0.000,144,144,144,112.555,109.278
20,0.000,273,273,273,126.046,112.555
21,0.000,300,300,300,141.272,114.482
22,0.000,264,264,264,149.174,86.922
23,0.000,280,280,280,132.406,88.656
24,0.000,137,137,137,118.722,86.922
25,0.000,231,231,231,120.457,78.634
26,0.000,270,270,270,135.104,79.405
27,0.000,191,191,191,148.788,82.681
28,0.000,297,297,297,168.254,64.179
29,0.000,287,287,287,139.730,68.419
30,0.000,198,198,198,124.311,66.492
