 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,104,104,104,134.531,228.594,8
2,0.000,350,350,350,147.930,216.836,8
3,0.000,162,162,162,164.336,210.273,8
4,0.000,446,446,446,153.125,191.406,8
5,0.000,176,176,176,140.547,196.875,8
6,0.000,323,323,323,124.688,205.078,8
7,0.000,120,120,120,116.484,196.055,8
8,0.000,365,365,365,131.797,188.945,8
9,0.000,175,175,175,147.930,184.023,8
10,0.000,104,104,104,140.547,159.414,8
11,0.000,37,37,37,125.508,165.977,8
12,0.000,281,281,281,110.469,171.992,8
13,0.000,185,185,185,111.016,160.781,8
14,0.000,254,254,254,125.508,154.219,8
15,0.000,258,258,258,140.547,153.672,8
16,0.000,193,193,193,136.445,126.602,8
17,0.000,379,379,379,123.594,132.344,8
18,0.000,99,99,99,107.188,132.070,8
19,0.000,111,111,111,111.836,121.680,8
20,0.000,330,330,330,123.594,119.492,8
21,0.000,140,140,140,136.719,121.406,8
22,0.000,457,457,457,136.445,95.703,8
23,0.000,128,128,128,123.320,96.797,8
24,0.000,163,163,163,108.828,95.703,8
25,0.000,152,152,152,111.289,88.320,8
26,0.000,204,204,204,124.414,86.680,8
27,0.000,387,387,387,138.086,90.508,8
28,0.000,314,314,314,141.094,64.805,8
29,0.000,228,228,228,129.062,65.352,8
30,0.000,191,191,191,114.570,62.344,8
31,0.000,145,145,145,117.305,54.961,8
32,0.000,305,305,305,129.336,54.688,8
33,0.000,273,273,273,141.641,60.430,8
34,0.000,255,255,255,147.109,35.820,8
35,0.000,348,348,348,135.078,35.547,8
36,0.000,169,169,169,122.500,31.172,8
37,0.000,153,153,153,125.508,25.430,8
38,0.000,339,339,339,136.719,24.883,8
39,0.000,231,231,231,147.930,30.898,8
40,0.000,116,116,116,154.766,7.383,8
41,0.000,357,357,357,144.922,8.203,8
42,0.000,209,209,209,131.797,3.281,8
