 ,Area,Mean,Min,Max,X,Y
1,0.000,249,249,249,105.550,195.965
2,0.000,430,430,430,118.743,189.757
3,0.000,373,373,373,132.325,186.070
4,0.000,452,452,452,128.639,165.309
5,0.000,487,487,487,115.833,170.936
6,0.000,322,322,322,100.117,177.339
7,0.000,346,346,346,97.401,160.459
8,0.000,365,365,365,111.564,158.518
9,0.000,339,339,339,126.504,157.936
10,0.000,431,431,431,127.863,133.101
11,0.000,272,272,272,114.863,135.818
12,0.000,335,335,335,99.535,136.594
13,0.000,222,222,222,102.057,123.982
14,0.000,306,306,306,114.281,123.982
15,0.000,278,278,278,128.639,127.474
16,0.000,442,442,442,135.041,101.087
17,0.000,417,417,417,120.296,101.087
18,0.000,515,515,515,107.296,99.729
19,0.000,390,390,390,111.758,88.087
20,0.000,497,497,497,123.594,90.610
21,0.000,298,298,298,136.982,96.236
22,0.000,541,541,541,144.743,71.207
23,0.000,483,483,483,130.385,69.849
24,0.000,460,460,460,117.967,67.715
25,0.000,267,267,267,121.848,58.984
26,0.000,270,270,270,135.041,61.700
27,0.000,392,392,392,146.489,65.386
28,0.000,418,418,418,152.504,40.551
29,0.000,364,364,364,138.922,39.581
30,0.000,436,436,436,126.116,38.223
31,0.000,436,436,436,130.385,30.268
32,0.000,494,494,494,141.638,32.402
33,0.000,366,366,366,153.086,36.089
34,0.000,301,301,301,159.877,12.612
35,0.000,429,429,429,146.683,12.612
36,0.000,502,502,502,133.877,11.253
