 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,185,185,185,118.535,215.910,9
2,0.000,281,281,281,132.054,207.485,9
3,0.000,274,274,274,147.140,203.175,9
4,0.000,396,396,396,144.201,181.427,9
5,0.000,360,360,360,130.487,184.562,9
6,0.000,352,352,352,112.266,188.481,9
7,0.000,321,321,321,109.718,173.394,9
8,0.000,361,361,361,125.980,170.455,9
9,0.000,287,287,287,141.458,171.043,9
10,0.000,340,340,340,142.046,144.593,9
11,0.000,255,255,255,127.744,146.161,9
12,0.000,128,128,128,110.698,145.573,9
13,0.000,170,170,170,113.049,133.426,9
14,0.000,270,270,270,127.744,132.642,9
15,0.000,404,404,404,143.614,136.364,9
16,0.000,334,334,334,146.748,107.955,9
17,0.000,376,376,376,132.642,108.935,9
18,0.000,185,185,185,115.988,105.800,9
19,0.000,175,175,175,118.535,94.632,9
20,0.000,488,488,488,132.250,94.240,9
21,0.000,409,409,409,148.316,98.747,9
22,0.000,343,343,343,153.802,71.317,9
23,0.000,284,284,284,140.087,71.121,9
24,0.000,181,181,181,123.629,65.831,9
25,0.000,92,92,92,126.372,56.427,9
26,0.000,235,235,235,139.499,57.994,9
27,0.000,223,223,223,155.565,64.460,9
28,0.000,219,219,219,161.443,36.834,9
29,0.000,176,176,176,146.944,35.267,9
30,0.000,242,242,242,132.054,31.544,9
31,0.000,99,99,99,134.013,23.119,9
32,0.000,290,290,290,147.532,24.295,9
33,0.000,182,182,182,162.618,29.585,9
34,0.000,183,183,183,168.496,4.702,9
35,0.000,249,249,249,155.565,3.723,9
36,0.000,164,164,164,140.871,0.196,9
