 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,44,44,44,99.262,219.307,9
2,0.000,303,303,303,114.576,214.385,9
3,0.000,227,227,227,127.975,210.010,9
4,0.000,152,152,152,128.248,189.501,9
5,0.000,362,362,362,117.037,191.142,9
6,0.000,270,270,270,100.356,193.876,9
7,0.000,153,153,153,97.075,177.743,9
8,0.000,374,374,374,113.755,177.196,9
9,0.000,327,327,327,127.975,180.750,9
10,0.000,283,283,283,135.084,158.601,9
11,0.000,361,361,361,120.865,156.960,9
12,0.000,192,192,192,105.005,152.585,9
13,0.000,160,160,160,111.294,141.100,9
14,0.000,395,395,395,127.154,142.741,9
15,0.000,97,97,97,139.733,153.132,9
16,0.000,396,396,396,146.569,127.701,9
17,0.000,400,400,400,132.350,123.599,9
18,0.000,273,273,273,117.857,117.584,9
19,0.000,408,408,408,123.326,106.646,9
20,0.000,160,160,160,136.998,112.661,9
21,0.000,300,300,300,152.038,121.412,9
22,0.000,355,355,355,164.890,95.981,9
23,0.000,460,460,460,150.398,93.520,9
24,0.000,354,354,354,134.811,85.590,9
25,0.000,207,207,207,137.545,77.113,9
26,0.000,529,529,529,153.679,82.308,9
27,0.000,302,302,302,170.359,91.332,9
28,0.000,329,329,329,179.930,69.730,9
29,0.000,227,227,227,162.703,71.370,9
30,0.000,382,382,382,141.647,63.440,9
31,0.000,299,299,299,143.014,62.073,9
32,0.000,441,441,441,162.976,64.261,9
33,0.000,237,237,237,179.110,65.081,9
34,0.000,351,351,351,177.469,38.283,9
35,0.000,511,511,511,163.250,41.838,9
36,0.000,260,260,260,146.843,43.205,9
37,0.000,243,243,243,145.749,38.556,9
38,0.000,311,311,311,159.968,34.455,9
39,0.000,244,244,244,177.469,31.720,9
40,0.000,247,247,247,171.180,9.844,9
41,0.000,230,230,230,156.140,14.766,9
42,0.000,98,98,98,140.827,16.954,9
