 ,Area,Mean,Min,Max,X,Y
1,0.000,246,246,246,112.729,211.099
2,0.000,401,401,401,126.116,203.338
3,0.000,371,371,371,139.698,198.100
4,0.000,512,512,512,133.877,176.757
5,0.000,425,425,425,119.519,181.025
6,0.000,511,511,511,104.191,186.264
7,0.000,168,168,168,97.401,173.264
8,0.000,447,447,447,112.146,170.354
9,0.000,297,297,297,128.057,169.772
10,0.000,589,589,589,127.280,144.937
11,0.000,414,414,414,112.341,146.489
12,0.000,242,242,242,96.236,148.041
13,0.000,322,322,322,95.848,135.041
14,0.000,361,361,361,109.236,136.206
15,0.000,387,387,387,125.146,138.534
16,0.000,416,416,416,128.833,112.341
17,0.000,361,361,361,113.505,112.341
18,0.000,250,250,250,98.371,111.370
19,0.000,183,183,183,102.639,98.759
20,0.000,452,452,452,115.833,101.475
21,0.000,373,373,373,131.937,105.162
22,0.000,260,260,260,136.206,77.998
23,0.000,395,395,395,122.236,77.222
24,0.000,358,358,358,107.296,75.282
25,0.000,190,190,190,111.370,65.386
26,0.000,217,217,217,124.952,68.103
27,0.000,309,309,309,137.952,71.983
28,0.000,310,310,310,143.773,45.208
29,0.000,456,456,456,129.609,45.014
30,0.000,290,290,290,117.385,41.909
31,0.000,269,269,269,120.878,34.148
32,0.000,487,487,487,132.325,35.507
33,0.000,367,367,367,144.161,39.387
34,0.000,467,467,467,148.429,15.328
35,0.000,380,380,380,134.653,15.522
36,0.000,296,296,296,124.758,12.612
