 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,303,303,303,94.792,227.838,9
2,0.000,324,324,324,107.318,216.666,9
3,0.000,286,286,286,118.828,209.895,9
4,0.000,322,322,322,110.703,191.953,9
5,0.000,505,505,505,98.177,199.062,9
6,0.000,572,572,572,82.943,204.817,9
7,0.000,138,138,138,80.911,190.598,9
8,0.000,317,317,317,95.807,186.536,9
9,0.000,215,215,215,111.719,186.197,9
10,0.000,252,252,252,110.364,162.161,9
11,0.000,179,179,179,95.130,163.515,9
12,0.000,81,81,81,77.526,163.854,9
13,0.000,171,171,171,81.927,152.343,9
14,0.000,261,261,261,98.854,153.020,9
15,0.000,195,195,195,114.088,156.067,9
16,0.000,241,241,241,117.474,129.323,9
17,0.000,260,260,260,102.239,129.323,9
18,0.000,191,191,191,87.344,126.276,9
19,0.000,199,199,199,90.391,118.489,9
20,0.000,335,335,335,106.302,119.505,9
21,0.000,109,109,109,121.875,126.614,9
22,0.000,254,254,254,127.292,97.500,9
23,0.000,346,346,346,113.073,98.177,9
24,0.000,225,225,225,97.161,91.745,9
25,0.000,156,156,156,100.547,85.989,9
26,0.000,234,234,234,116.458,88.698,9
27,0.000,192,192,192,128.307,94.453,9
28,0.000,263,263,263,135.417,66.015,9
29,0.000,390,390,390,120.521,65.338,9
30,0.000,219,219,219,107.318,60.260,9
31,0.000,120,120,120,109.687,56.536,9
32,0.000,321,321,321,123.229,57.552,9
33,0.000,212,212,212,136.432,62.969,9
34,0.000,218,218,218,142.864,35.547,9
35,0.000,414,414,414,128.984,36.562,9
36,0.000,267,267,267,115.781,32.838,9
37,0.000,111,111,111,116.120,29.114,9
38,0.000,193,193,193,130.677,29.453,9
39,0.000,249,249,249,143.542,33.854,9
40,0.000,138,138,138,146.927,8.464,9
41,0.000,241,241,241,134.062,9.141,9
42,0.000,147,147,147,121.536,5.417,9
