 ,Area,Mean,Min,Max,X,Y
1,0.000,398,398,398,115.445,221.383
2,0.000,380,380,380,126.504,210.129
3,0.000,360,360,360,141.638,211.099
4,0.000,359,359,359,139.698,192.667
5,0.000,444,444,444,123.012,195.383
6,0.000,123,123,123,106.326,201.592
7,0.000,341,341,341,107.490,192.667
8,0.000,324,324,324,121.266,189.951
9,0.000,329,329,329,133.877,189.174
10,0.000,473,473,473,136.400,165.503
11,0.000,317,317,317,121.460,167.444
12,0.000,196,196,196,106.520,170.742
13,0.000,427,427,427,105.356,162.205
14,0.000,235,235,235,120.296,161.623
15,0.000,361,361,361,136.012,160.459
16,0.000,353,353,353,136.206,135.430
17,0.000,338,338,338,120.684,137.370
18,0.000,289,289,289,104.774,137.370
19,0.000,197,197,197,107.878,125.340
20,0.000,434,434,434,122.236,126.698
21,0.000,313,313,313,138.534,130.967
22,0.000,308,308,308,142.996,105.162
23,0.000,411,411,411,125.534,109.818
24,0.000,289,289,289,113.311,107.102
25,0.000,234,234,234,114.669,96.819
26,0.000,358,358,358,126.892,99.341
27,0.000,519,519,519,144.355,100.699
28,0.000,305,305,305,145.519,75.088
29,0.000,339,339,339,132.131,75.476
30,0.000,243,243,243,118.549,72.953
31,0.000,152,152,152,121.266,65.580
32,0.000,252,252,252,133.295,66.551
33,0.000,243,243,243,147.071,70.819
34,0.000,261,261,261,151.340,44.626
35,0.000,386,386,386,136.594,45.014
36,0.000,184,184,184,125.340,41.715
37,0.000,180,180,180,128.057,35.895
38,0.000,184,184,184,140.668,36.089
39,0.000,283,283,283,152.892,39.969
40,0.000,203,203,203,158.130,19.403
41,0.000,200,200,200,144.937,16.880
42,0.000,178,178,178,133.489,14.746
