 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,379,379,379,83.561,237.177,9
2,0.000,577,577,577,93.900,227.682,9
3,0.000,375,375,375,108.038,223.884,9
4,0.000,243,243,243,98.543,201.727,9
5,0.000,296,296,296,88.625,205.948,9
6,0.000,306,306,306,74.698,209.957,9
7,0.000,395,395,395,70.267,202.571,9
8,0.000,558,558,558,84.194,199.195,9
9,0.000,551,551,551,97.699,197.929,9
10,0.000,541,541,541,97.488,174.929,9
11,0.000,584,584,584,83.983,177.039,9
12,0.000,321,321,321,70.900,176.617,9
13,0.000,385,385,385,70.689,167.121,9
14,0.000,742,742,742,84.405,164.167,9
15,0.000,349,349,349,98.965,168.599,9
16,0.000,372,372,372,102.974,145.387,9
17,0.000,488,488,488,89.047,144.965,9
18,0.000,339,339,339,75.120,141.378,9
19,0.000,263,263,263,78.074,132.093,9
20,0.000,457,457,457,91.579,133.149,9
21,0.000,621,621,621,105.506,138.213,9
22,0.000,441,441,441,113.102,115.846,9
23,0.000,565,565,565,100.653,114.368,9
24,0.000,308,308,308,88.203,109.093,9
25,0.000,582,582,582,90.524,101.286,9
26,0.000,360,360,360,102.763,104.029,9
27,0.000,304,304,304,115.213,110.359,9
28,0.000,396,396,396,125.974,89.047,9
29,0.000,647,647,647,111.414,88.203,9
30,0.000,680,680,680,98.121,84.827,9
31,0.000,606,606,606,100.231,77.019,9
32,0.000,483,483,483,113.102,79.974,9
33,0.000,314,314,314,129.772,84.194,9
34,0.000,603,603,603,133.993,61.615,9
35,0.000,542,542,542,119.011,62.249,9
36,0.000,640,640,640,105.506,58.661,9
37,0.000,434,434,434,107.194,53.175,9
38,0.000,477,477,477,120.910,54.019,9
39,0.000,395,395,395,136.314,57.184,9
40,0.000,431,431,431,138.424,36.083,9
41,0.000,546,546,546,125.763,37.138,9
42,0.000,541,541,541,111.625,35.872,9
43,0.000,391,391,391,113.524,30.808,9
44,0.000,707,707,707,126.396,31.441,9
45,0.000,668,668,668,138.213,32.496,9
46,0.000,576,576,576,141.589,13.505,9
47,0.000,512,512,512,128.717,13.927,9
48,0.000,400,400,400,117.323,13.927,9
