 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,175,175,175,138.177,231.510,7
2,0.000,179,179,179,148.385,221.302,7
3,0.000,118,118,118,161.875,214.375,7
4,0.000,108,108,108,146.562,190.312,7
5,0.000,94,94,94,135.625,196.875,7
6,0.000,218,218,218,123.594,205.260,7
7,0.000,106,106,106,113.385,194.688,7
8,0.000,155,155,155,126.875,188.125,7
9,0.000,117,117,117,141.823,185.938,7
10,0.000,126,126,126,135.990,158.229,7
11,0.000,150,150,150,123.958,161.875,7
12,0.000,149,149,149,108.646,164.427,7
13,0.000,116,116,116,108.281,153.490,7
14,0.000,176,176,176,123.229,150.938,7
15,0.000,128,128,128,138.177,152.396,7
16,0.000,119,119,119,140.729,123.594,7
17,0.000,135,135,135,125.781,123.594,7
18,0.000,78,78,78,110.833,122.865,7
19,0.000,199,199,199,114.844,113.750,7
20,0.000,256,256,256,130.521,114.844,7
21,0.000,123,123,123,143.281,118.854,7
22,0.000,161,161,161,146.927,89.688,7
23,0.000,147,147,147,134.531,88.594,7
24,0.000,103,103,103,119.948,85.677,7
25,0.000,113,113,113,123.229,78.750,7
26,0.000,307,307,307,138.177,79.479,7
27,0.000,192,192,192,150.573,83.854,7
28,0.000,51,51,51,156.406,55.781,7
29,0.000,123,123,123,143.281,54.323,7
30,0.000,90,90,90,129.062,50.312,7
31,0.000,98,98,98,131.979,44.844,7
32,0.000,304,304,304,145.469,45.208,7
33,0.000,60,60,60,158.594,51.406,7
34,0.000,88,88,88,162.604,23.333,7
35,0.000,125,125,125,150.573,22.969,7
36,0.000,94,94,94,136.719,20.417,7
