 ,Area,Mean,Min,Max,X,Y
1,0.000,228,228,228,89.640,226.621
2,0.000,353,353,353,98.565,219.248
3,0.000,211,211,211,108.654,211.099
4,0.000,352,352,352,95.654,191.697
5,0.000,387,387,387,86.535,197.324
6,0.000,356,356,356,73.730,204.114
7,0.000,206,206,206,66.745,196.935
8,0.000,516,516,516,79.938,190.339
9,0.000,348,348,348,94.878,187.040
10,0.000,513,513,513,89.252,161.623
11,0.000,420,420,420,75.864,167.056
12,0.000,279,279,279,60.924,170.354
13,0.000,238,238,238,59.178,160.071
14,0.000,333,333,333,73.924,156.966
15,0.000,452,452,452,87.699,156.384
16,0.000,513,513,513,85.565,131.161
17,0.000,380,380,380,72.953,133.101
18,0.000,153,153,153,59.760,132.325
19,0.000,249,249,249,60.730,124.176
20,0.000,329,329,329,74.894,124.176
21,0.000,436,436,436,87.505,126.310
22,0.000,408,408,408,92.356,99.341
23,0.000,486,486,486,78.192,99.923
24,0.000,290,290,290,64.416,96.624
25,0.000,311,311,311,68.103,86.729
26,0.000,577,577,577,81.297,88.669
27,0.000,299,299,299,94.490,93.714
28,0.000,408,408,408,102.833,66.939
29,0.000,579,579,579,88.475,66.163
30,0.000,293,293,293,75.282,61.700
31,0.000,296,296,296,77.222,53.551
32,0.000,549,549,549,90.998,55.685
33,0.000,378,378,378,104.580,59.954
34,0.000,318,318,318,111.952,33.178
35,0.000,328,328,328,97.983,32.790
36,0.000,314,314,314,84.401,30.074
37,0.000,203,203,203,85.371,23.283
38,0.000,358,358,358,99.535,25.029
39,0.000,321,321,321,113.117,28.716
40,0.000,450,450,450,117.773,1.358
41,0.000,485,485,485,105.550,2.134
42,0.000,423,423,423,93.520,0.194
