 ,Area,Mean,Min,Max,X,Y
1,0.000,469,469,469,160.925,217.612
2,0.000,272,272,272,174.090,211.164
3,0.000,150,150,150,187.791,208.478
4,0.000,458,458,458,183.493,187.254
5,0.000,467,467,467,169.791,191.015
6,0.000,234,234,234,151.791,191.821
7,0.000,243,243,243,150.179,180.269
8,0.000,210,210,210,167.104,180.000
9,0.000,178,178,178,180.269,181.612
10,0.000,415,415,415,182.149,162.269
11,0.000,376,376,376,168.985,162.000
12,0.000,361,361,361,155.552,160.388
13,0.000,28,28,28,153.940,150.716
14,0.000,377,377,377,168.179,153.940
15,0.000,150,150,150,180.806,156.896
16,0.000,188,188,188,185.373,137.284
17,0.000,167,167,167,174.627,135.940
18,0.000,222,222,222,158.776,135.403
19,0.000,190,190,190,163.881,128.149
20,0.000,256,256,256,175.433,130.567
21,0.000,376,376,376,189.134,132.716
22,0.000,129,129,129,192.090,111.224
23,0.000,335,335,335,181.612,111.761
24,0.000,370,370,370,171.134,109.881
25,0.000,272,272,272,171.672,99.134
26,0.000,195,195,195,183.493,101.821
27,0.000,26,26,26,191.821,105.045
28,0.000,233,233,233,202.567,80.866
29,0.000,216,216,216,190.209,74.149
30,0.000,216,216,216,176.507,77.910
31,0.000,244,244,244,182.418,69.582
32,0.000,237,237,237,195.045,71.731
33,0.000,145,145,145,205.522,77.373
34,0.000,218,218,218,217.881,63.940
35,0.000,198,198,198,207.940,55.075
36,0.000,245,245,245,190.746,53.731
