 ,Area,Mean,Min,Max,X,Y
1,0.000,397,397,397,107.878,188.786
2,0.000,823,823,823,121.266,184.712
3,0.000,517,517,517,135.041,183.548
4,0.000,466,466,466,135.041,158.907
5,0.000,749,749,749,121.848,162.011
6,0.000,394,394,394,105.938,162.981
7,0.000,388,388,388,107.878,155.608
8,0.000,695,695,695,121.848,155.026
9,0.000,607,607,607,136.788,156.384
10,0.000,799,799,799,139.310,132.325
11,0.000,771,771,771,124.176,132.907
12,0.000,493,493,493,110.206,130.773
13,0.000,689,689,689,114.281,119.907
14,0.000,615,615,615,130.191,121.072
15,0.000,539,539,539,142.996,125.340
16,0.000,683,683,683,149.981,100.893
17,0.000,663,663,663,136.206,100.505
18,0.000,531,531,531,120.296,95.654
19,0.000,489,489,489,124.176,89.252
20,0.000,826,826,826,140.280,89.834
21,0.000,576,576,576,153.474,94.296
22,0.000,722,722,722,157.548,69.655
23,0.000,904,904,904,142.802,69.073
24,0.000,639,639,639,130.191,65.969
25,0.000,672,672,672,131.355,58.790
26,0.000,1011,1011,1011,144.549,58.014
27,0.000,704,704,704,158.907,61.312
28,0.000,857,857,857,161.429,37.447
29,0.000,786,786,786,147.847,38.029
30,0.000,586,586,586,134.265,35.313
31,0.000,660,660,660,135.624,29.104
32,0.000,623,623,623,148.623,28.716
33,0.000,554,554,554,161.817,30.656
34,0.000,882,882,882,166.279,7.373
35,0.000,901,901,901,153.280,8.537
36,0.000,454,454,454,140.280,6.791
