 ,Area,Mean,Min,Max,X,Y
1,0.000,169,169,169,87.117,211.487
2,0.000,295,295,295,102.639,205.085
3,0.000,263,263,263,118.743,202.368
4,0.000,400,400,400,114.669,179.279
5,0.000,498,498,498,99.341,183.354
6,0.000,292,292,292,84.789,184.712
7,0.000,153,153,153,83.819,168.608
8,0.000,262,262,262,98.177,168.220
9,0.000,181,181,181,114.863,170.160
10,0.000,281,281,281,116.997,148.817
11,0.000,313,313,313,103.803,149.011
12,0.000,189,189,189,88.669,143.191
13,0.000,261,261,261,97.595,136.012
14,0.000,328,328,328,107.878,139.116
15,0.000,389,389,389,123.594,143.773
16,0.000,391,391,391,130.773,118.937
17,0.000,478,478,478,116.803,115.833
18,0.000,246,246,246,103.415,114.087
19,0.000,255,255,255,108.460,100.505
20,0.000,286,286,286,118.161,108.848
21,0.000,369,369,369,135.235,112.341
22,0.000,423,423,423,144.549,85.759
23,0.000,521,521,521,130.191,84.595
24,0.000,284,284,284,115.445,83.625
25,0.000,169,169,169,114.087,75.476
26,0.000,393,393,393,130.191,78.192
27,0.000,281,281,281,145.325,81.685
28,0.000,294,294,294,150.369,55.491
29,0.000,460,460,460,136.982,53.939
30,0.000,296,296,296,120.102,52.193
31,0.000,216,216,216,120.684,46.372
32,0.000,377,377,377,135.624,47.342
33,0.000,283,283,283,151.728,48.118
34,0.000,141,141,141,151.922,23.671
35,0.000,359,359,359,138.922,25.029
36,0.000,272,272,272,124.952,25.223
