 ,Area,Mean,Min,Max,X,Y
1,0.000,424,424,424,109.430,226.427
2,0.000,533,533,533,118.937,219.248
3,0.000,369,369,369,130.385,215.368
4,0.000,364,364,364,125.534,194.219
5,0.000,275,275,275,111.952,198.294
6,0.000,467,467,467,97.401,203.144
7,0.000,267,267,267,98.177,192.085
8,0.000,396,396,396,109.818,188.204
9,0.000,335,335,335,127.863,187.816
10,0.000,334,334,334,121.848,163.757
11,0.000,394,394,394,108.072,166.668
12,0.000,301,301,301,92.550,166.668
13,0.000,298,298,298,95.848,155.414
14,0.000,388,388,388,106.908,155.026
15,0.000,232,232,232,120.490,157.160
16,0.000,297,297,297,124.952,130.579
17,0.000,455,455,455,110.982,132.131
18,0.000,446,446,446,98.953,129.997
19,0.000,110,110,110,98.371,121.072
20,0.000,367,367,367,111.758,121.460
21,0.000,189,189,189,126.310,124.952
22,0.000,371,371,371,129.997,98.177
23,0.000,654,654,654,116.027,99.147
24,0.000,552,552,552,103.221,96.624
25,0.000,368,368,368,106.132,88.475
26,0.000,467,467,467,118.743,89.834
27,0.000,225,225,225,130.773,93.132
28,0.000,409,409,409,135.430,67.521
29,0.000,494,494,494,122.430,66.939
30,0.000,455,455,455,110.206,64.804
31,0.000,234,234,234,111.564,56.849
32,0.000,411,411,411,123.400,58.402
33,0.000,342,342,342,135.235,61.506
34,0.000,446,446,446,140.474,38.611
35,0.000,469,469,469,126.310,38.029
36,0.000,374,374,374,116.803,35.701
37,0.000,185,185,185,118.743,28.522
38,0.000,410,410,410,129.415,29.686
39,0.000,224,224,224,141.056,33.954
40,0.000,405,405,405,147.459,12.418
41,0.000,297,297,297,134.459,11.447
42,0.000,226,226,226,121.848,9.119
