 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,271,271,271,130.683,208.661,11
2,0.000,511,511,511,142.634,199.844,11
3,0.000,461,461,461,156.349,193.967,11
4,0.000,397,397,397,148.120,172.415,11
5,0.000,415,415,415,136.560,178.293,11
6,0.000,442,442,442,120.886,183.191,11
7,0.000,453,453,453,109.914,180.448,11
8,0.000,409,409,409,122.650,173.982,11
9,0.000,241,241,241,139.107,170.651,11
10,0.000,395,395,395,133.230,144.005,11
11,0.000,318,318,318,119.515,149.100,11
12,0.000,278,278,278,104.624,150.471,11
13,0.000,330,330,330,104.037,140.479,11
14,0.000,474,474,474,118.535,137.736,11
15,0.000,283,283,283,133.817,139.499,11
16,0.000,369,369,369,134.797,112.070,11
17,0.000,315,315,315,120.886,113.245,11
18,0.000,362,362,362,105.604,113.245,11
19,0.000,327,327,327,106.780,104.233,11
20,0.000,402,402,402,121.278,103.841,11
21,0.000,388,388,388,136.560,106.976,11
22,0.000,425,425,425,140.479,79.350,11
23,0.000,321,321,321,127.156,78.370,11
24,0.000,357,357,357,113.245,77.195,11
25,0.000,260,260,260,113.441,70.533,11
26,0.000,318,318,318,126.176,72.297,11
27,0.000,301,301,301,142.830,75.236,11
28,0.000,408,408,408,146.748,47.414,11
29,0.000,368,368,368,132.446,47.218,11
30,0.000,394,394,394,118.143,45.259,11
31,0.000,234,234,234,121.670,38.206,11
32,0.000,479,479,479,133.230,39.381,11
33,0.000,287,287,287,148.120,43.300,11
34,0.000,376,376,376,153.018,17.046,11
35,0.000,486,486,486,138.128,17.437,11
36,0.000,331,331,331,124.413,14.890,11
