 ,Area,Mean,Min,Max,X,Y
1,0.000,433,433,433,112.841,234.041
2,0.000,403,403,403,123.707,227.563
3,0.000,215,215,215,136.245,224.846
4,0.000,437,437,437,131.439,199.770
5,0.000,395,395,395,118.901,206.457
6,0.000,414,414,414,101.348,213.980
7,0.000,239,239,239,99.258,201.233
8,0.000,421,421,421,112.632,197.263
9,0.000,421,421,421,127.260,195.591
10,0.000,347,347,347,126.424,169.679
11,0.000,313,313,313,113.050,173.232
12,0.000,294,294,294,95.079,175.739
13,0.000,233,233,233,97.169,164.455
14,0.000,333,333,333,110.542,161.948
15,0.000,271,271,271,125.588,163.619
16,0.000,343,343,343,127.260,135.827
17,0.000,250,250,250,113.259,138.753
18,0.000,218,218,218,94.870,139.797
19,0.000,298,298,298,98.213,124.961
20,0.000,407,407,407,112.841,127.051
21,0.000,210,210,210,127.260,131.021
22,0.000,363,363,363,132.693,103.855
23,0.000,385,385,385,116.811,105.527
24,0.000,197,197,197,103.855,100.512
25,0.000,170,170,170,109.289,92.989
26,0.000,441,441,441,120.364,95.706
27,0.000,275,275,275,133.946,101.139
28,0.000,418,418,418,139.380,72.929
29,0.000,470,470,470,124.543,73.347
30,0.000,273,273,273,113.050,69.167
31,0.000,199,199,199,115.975,63.316
32,0.000,297,297,297,127.260,64.779
33,0.000,325,325,325,140.215,69.167
34,0.000,449,449,449,146.902,44.092
35,0.000,376,376,376,134.155,43.047
36,0.000,336,336,336,121.409,40.330
37,0.000,278,278,278,122.871,33.852
38,0.000,480,480,480,135.827,35.733
39,0.000,220,220,220,148.365,40.539
40,0.000,422,422,422,154.216,16.508
41,0.000,554,554,554,140.006,16.508
42,0.000,352,352,352,126.006,14.836
