 ,Area,Mean,Min,Max,X,Y
1,0.000,457,457,457,135.041,192.473
2,0.000,470,470,470,142.220,183.742
3,0.000,367,367,367,148.429,177.339
4,0.000,298,298,298,140.862,160.265
5,0.000,492,492,492,134.265,166.862
6,0.000,350,350,350,121.848,175.399
7,0.000,325,325,325,112.535,164.533
8,0.000,394,394,394,124.176,159.877
9,0.000,328,328,328,137.370,154.638
10,0.000,351,351,351,131.549,132.325
11,0.000,233,233,233,119.325,137.758
12,0.000,324,324,324,105.938,141.250
13,0.000,183,183,183,103.027,127.086
14,0.000,246,246,246,116.415,124.952
15,0.000,239,239,239,131.161,124.952
16,0.000,371,371,371,130.773,104.774
17,0.000,341,341,341,118.549,104.968
18,0.000,244,244,244,104.385,104.774
19,0.000,218,218,218,104.580,91.192
20,0.000,235,235,235,116.027,91.968
21,0.000,395,395,395,131.355,94.102
22,0.000,405,405,405,134.847,75.476
23,0.000,416,416,416,124.176,72.371
24,0.000,347,347,347,110.982,69.073
25,0.000,318,318,318,113.893,57.431
26,0.000,305,305,305,122.818,60.536
27,0.000,326,326,326,138.146,63.446
28,0.000,369,369,369,144.549,49.670
29,0.000,465,465,465,130.579,42.491
30,0.000,288,288,288,119.519,38.805
31,0.000,269,269,269,123.400,29.880
32,0.000,281,281,281,132.907,32.984
33,0.000,323,323,323,143.773,37.253
34,0.000,500,500,500,149.399,17.656
35,0.000,370,370,370,138.534,14.552
36,0.000,285,285,285,130.191,11.836
