 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,277,277,277,110.306,228.058,9
2,0.000,283,283,283,119.907,217.870,9
3,0.000,212,212,212,133.230,212.580,9
4,0.000,144,144,144,122.846,194.358,9
5,0.000,278,278,278,112.266,202.195,9
6,0.000,256,256,256,99.922,207.485,9
7,0.000,241,241,241,90.714,206.702,9
8,0.000,297,297,297,102.077,199.452,9
9,0.000,273,273,273,113.637,196.905,9
10,0.000,271,271,271,106.388,175.745,9
11,0.000,245,245,245,97.375,182.015,9
12,0.000,142,142,142,82.289,183.778,9
13,0.000,142,142,142,82.681,174.570,9
14,0.000,216,216,216,95.024,171.827,9
15,0.000,204,204,204,106.976,172.611,9
16,0.000,175,175,175,107.563,150.079,9
17,0.000,198,198,198,96.200,152.626,9
18,0.000,207,207,207,84.052,151.059,9
19,0.000,188,188,188,84.836,144.005,9
20,0.000,216,216,216,97.179,144.397,9
21,0.000,169,169,169,107.759,147.532,9
22,0.000,162,162,162,112.461,124.217,9
23,0.000,252,252,252,99.726,125.197,9
24,0.000,157,157,157,88.754,120.103,9
25,0.000,173,173,173,91.301,115.596,9
26,0.000,225,225,225,101.490,115.792,9
27,0.000,269,269,269,112.657,119.711,9
28,0.000,278,278,278,118.143,99.334,9
29,0.000,207,207,207,107.367,98.355,9
30,0.000,244,244,244,96.200,93.457,9
31,0.000,231,231,231,98.747,87.971,9
32,0.000,292,292,292,109.131,89.342,9
33,0.000,254,254,254,119.319,93.848,9
34,0.000,199,199,199,127.548,74.256,9
35,0.000,211,211,211,116.380,73.472,9
36,0.000,162,162,162,105.604,68.966,9
37,0.000,177,177,177,106.976,64.460,9
38,0.000,266,266,266,117.947,66.223,9
39,0.000,205,205,205,127.940,70.337,9
40,0.000,190,190,190,135.189,51.137,9
41,0.000,254,254,254,123.825,50.549,9
42,0.000,171,171,171,113.833,47.218,9
43,0.000,140,140,140,114.617,43.496,9
44,0.000,316,316,316,124.805,44.671,9
45,0.000,229,229,229,134.993,47.806,9
46,0.000,303,303,303,139.499,29.977,9
47,0.000,251,251,251,129.115,29.781,9
48,0.000,247,247,247,120.886,27.038,9
49,0.000,160,160,160,121.866,23.903,9
50,0.000,283,283,283,130.683,24.295,9
51,0.000,331,331,331,140.087,26.842,9
52,0.000,246,246,246,143.810,9.600,9
53,0.000,184,184,184,134.797,9.600,9
54,0.000,170,170,170,126.568,7.445,9
