 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,218,218,218,86.155,185.416,10
2,0.000,263,263,263,102.054,177.036,10
3,0.000,180,180,180,117.308,172.525,10
4,0.000,161,161,161,109.788,148.246,10
5,0.000,206,206,206,98.831,152.973,10
6,0.000,325,325,325,77.776,158.989,10
7,0.000,183,183,183,74.553,145.883,10
8,0.000,120,120,120,91.956,142.016,10
9,0.000,186,186,186,111.292,143.305,10
10,0.000,200,200,200,109.359,115.589,10
11,0.000,221,221,221,96.253,120.101,10
12,0.000,294,294,294,78.420,120.961,10
13,0.000,159,159,159,78.420,108.499,10
14,0.000,244,244,244,97.327,108.284,10
15,0.000,258,258,258,112.367,111.937,10
16,0.000,292,292,292,117.308,84.221,10
17,0.000,302,302,302,103.987,85.081,10
18,0.000,254,254,254,82.502,81.428,10
19,0.000,140,140,140,86.370,70.901,10
20,0.000,310,310,310,105.277,72.834,10
21,0.000,303,303,303,118.597,78.420,10
22,0.000,232,232,232,125.902,49.630,10
23,0.000,249,249,249,113.441,49.845,10
24,0.000,227,227,227,92.171,44.044,10
25,0.000,261,261,261,96.038,37.384,10
26,0.000,239,239,239,112.367,40.392,10
27,0.000,310,310,310,126.762,45.548,10
28,0.000,210,210,210,132.348,15.899,10
29,0.000,270,270,270,117.308,15.254,10
30,0.000,159,159,159,101.839,12.461,10
