 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,169,169,169,166.571,236.019,6
2,0.000,49,49,49,182.849,229.779,6
3,0.000,82,82,82,195.328,221.098,6
4,0.000,142,142,142,186.647,202.380,6
5,0.000,163,163,163,173.353,206.449,6
6,0.000,94,94,94,159.518,211.332,6
7,0.000,177,177,177,155.177,199.938,6
8,0.000,117,117,117,169.555,196.140,6
9,0.000,73,73,73,182.577,195.326,6
10,0.000,165,165,165,178.779,172.267,6
11,0.000,307,307,307,168.470,173.081,6
12,0.000,100,100,100,155.177,176.336,6
13,0.000,79,79,79,152.735,160.601,6
14,0.000,200,200,200,166.300,161.687,6
15,0.000,256,256,256,181.763,162.229,6
16,0.000,164,164,164,181.492,137.271,6
17,0.000,292,292,292,167.928,137.271,6
18,0.000,249,249,249,154.906,136.728,6
19,0.000,54,54,54,158.704,123.435,6
20,0.000,70,70,70,170.641,125.334,6
21,0.000,105,105,105,183.391,129.404,6
22,0.000,255,255,255,190.716,105.530,6
23,0.000,243,243,243,179.322,102.818,6
24,0.000,199,199,199,166.571,101.190,6
25,0.000,74,74,74,169.284,89.796,6
26,0.000,166,166,166,180.136,93.051,6
27,0.000,197,197,197,193.429,97.934,6
28,0.000,218,218,218,202.381,75.146,6
29,0.000,227,227,227,190.445,72.433,6
30,0.000,217,217,217,178.237,68.907,6
31,0.000,194,194,194,181.763,58.869,6
32,0.000,105,105,105,193.429,64.024,6
33,0.000,128,128,128,205.094,69.178,6
34,0.000,250,250,250,212.419,48.018,6
35,0.000,214,214,214,202.381,45.576,6
36,0.000,188,188,188,190.173,42.592,6
37,0.000,43,43,43,193.158,33.097,6
38,0.000,162,162,162,204.280,37.709,6
39,0.000,129,129,129,217.031,41.507,6
40,0.000,102,102,102,225.983,23.602,6
41,0.000,130,130,130,213.775,20.618,6
42,0.000,118,118,118,200.211,17.091,6
