 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,149,149,149,106.312,230.906,8
2,0.000,138,138,138,120.937,223.312,8
3,0.000,52,52,52,136.688,219.656,8
4,0.000,103,103,103,128.531,196.594,8
5,0.000,112,112,112,117.000,200.531,8
6,0.000,88,88,88,98.156,205.875,8
7,0.000,90,90,90,97.031,189.562,8
8,0.000,132,132,132,115.594,186.750,8
9,0.000,85,85,85,132.188,188.437,8
10,0.000,17,17,17,129.656,161.719,8
11,0.000,130,130,130,116.156,164.531,8
12,0.000,90,90,90,96.469,165.375,8
13,0.000,103,103,103,99.281,152.156,8
14,0.000,174,174,174,119.531,150.750,8
15,0.000,181,181,181,132.188,154.969,8
16,0.000,41,41,41,136.969,129.938,8
17,0.000,83,83,83,123.188,129.938,8
18,0.000,69,69,69,105.187,126.000,8
19,0.000,54,54,54,106.875,118.688,8
20,0.000,115,115,115,124.031,119.531,8
21,0.000,110,110,110,140.625,123.750,8
22,0.000,82,82,82,140.906,98.438,8
23,0.000,130,130,130,127.969,98.719,8
24,0.000,78,78,78,111.656,94.781,8
25,0.000,54,54,54,112.781,84.375,8
26,0.000,162,162,162,128.250,85.500,8
27,0.000,93,93,93,143.438,88.594,8
28,0.000,143,143,143,146.250,65.812,8
29,0.000,99,99,99,133.875,63.844,8
30,0.000,110,110,110,117.844,62.156,8
31,0.000,64,64,64,117.562,52.312,8
32,0.000,171,171,171,133.875,53.437,8
33,0.000,127,127,127,148.219,55.969,8
34,0.000,51,51,51,150.188,32.625,8
35,0.000,125,125,125,137.531,32.062,8
36,0.000,158,158,158,122.625,31.219,8
37,0.000,124,124,124,123.469,23.344,8
38,0.000,236,236,236,137.531,23.344,8
39,0.000,192,192,192,151.031,26.438,8
40,0.000,49,49,49,154.688,3.375,8
41,0.000,102,102,102,142.031,3.375,8
42,0.000,76,76,76,127.687,1.688,8
