 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,204,204,204,133.875,225.750,9
2,0.000,185,185,185,146.125,219.042,9
3,0.000,209,209,209,158.667,212.625,9
4,0.000,150,150,150,150.208,191.042,9
5,0.000,366,366,366,139.708,197.750,9
6,0.000,85,85,85,123.667,203.583,9
7,0.000,77,77,77,118.125,193.375,9
8,0.000,148,148,148,130.083,189.292,9
9,0.000,247,247,247,144.958,186.958,9
10,0.000,243,243,243,143.500,163.625,9
11,0.000,259,259,259,132.125,166.542,9
12,0.000,138,138,138,114.625,169.458,9
13,0.000,123,123,123,116.083,156.625,9
14,0.000,198,198,198,128.917,154.292,9
15,0.000,41,41,41,143.500,157.500,9
16,0.000,120,120,120,145.542,131.542,9
17,0.000,128,128,128,132.417,132.417,9
18,0.000,135,135,135,117.542,131.250,9
19,0.000,94,94,94,119.292,122.500,9
20,0.000,244,244,244,138.542,120.458,9
21,0.000,152,152,152,149.042,125.125,9
22,0.000,207,207,207,155.167,101.208,9
23,0.000,108,108,108,144.083,99.458,9
24,0.000,119,119,119,130.083,95.083,9
25,0.000,83,83,83,131.833,86.333,9
26,0.000,104,104,104,145.833,90.708,9
27,0.000,231,231,231,158.083,95.083,9
28,0.000,211,211,211,167.708,72.333,9
29,0.000,150,150,150,154.875,69.708,9
30,0.000,213,213,213,140.292,64.167,9
31,0.000,79,79,79,148.458,58.042,9
32,0.000,287,287,287,158.375,60.958,9
33,0.000,55,55,55,171.792,66.792,9
34,0.000,99,99,99,177.625,42.583,9
35,0.000,338,338,338,164.500,42.292,9
36,0.000,81,81,81,151.958,36.458,9
37,0.000,167,167,167,156.917,31.208,9
38,0.000,221,221,221,168.875,33.542,9
39,0.000,137,137,137,179.375,38.208,9
40,0.000,89,89,89,186.958,16.042,9
41,0.000,145,145,145,175.583,15.167,9
42,0.000,81,81,81,161.583,11.958,9
