 ,Area,Mean,Min,Max,X,Y
1,0.000,339,339,339,128.304,214.398
2,0.000,470,470,470,139.380,203.532
3,0.000,360,360,360,155.888,201.233
4,0.000,270,270,270,148.783,179.710
5,0.000,540,540,540,134.573,185.352
6,0.000,443,443,443,119.946,190.158
7,0.000,317,317,317,114.722,182.008
8,0.000,600,600,600,128.513,176.157
9,0.000,422,422,422,144.186,175.112
10,0.000,297,297,297,140.842,150.037
11,0.000,429,429,429,126.215,152.753
12,0.000,283,283,283,112.214,157.350
13,0.000,389,389,389,113.050,146.275
14,0.000,375,375,375,126.424,145.231
15,0.000,453,453,453,139.588,147.738
16,0.000,385,385,385,138.544,128.513
17,0.000,339,339,339,128.304,123.080
18,0.000,286,286,286,113.050,125.170
19,0.000,240,240,240,115.558,117.229
20,0.000,448,448,448,129.767,114.931
21,0.000,360,360,360,141.469,118.483
22,0.000,472,472,472,145.648,95.079
23,0.000,458,458,458,133.737,95.497
24,0.000,394,394,394,117.438,96.542
25,0.000,343,343,343,116.602,87.556
26,0.000,450,450,450,132.066,87.556
27,0.000,448,448,448,147.111,92.362
28,0.000,379,379,379,150.664,70.630
29,0.000,419,419,419,136.663,69.167
30,0.000,337,337,337,120.573,68.958
31,0.000,178,178,178,122.035,61.018
32,0.000,444,444,444,137.708,59.137
33,0.000,412,412,412,151.708,65.406
34,0.000,479,479,479,153.380,45.136
35,0.000,531,531,531,142.514,45.136
36,0.000,471,471,471,128.095,42.629
37,0.000,221,221,221,129.349,36.151
38,0.000,492,492,492,141.469,36.569
39,0.000,254,254,254,153.380,40.748
40,0.000,499,499,499,158.604,18.180
41,0.000,507,507,507,145.857,17.762
42,0.000,269,269,269,133.320,15.881
