 ,Area,Mean,Min,Max,X,Y
1,0.000,254.295,254.295,254.295,101.672,208.000
2,0.000,314.336,314.336,314.336,112.925,203.343
3,0.000,317.868,317.868,317.868,120.492,200.045
4,0.000,254.295,254.295,254.295,120.298,176.179
5,0.000,293.145,293.145,293.145,109.821,180.642
6,0.000,240.167,240.167,240.167,94.492,181.030
7,0.000,423.824,423.824,423.824,90.224,166.866
8,0.000,300.209,300.209,300.209,106.716,167.836
9,0.000,240.167,240.167,240.167,120.880,170.746
10,0.000,289.613,289.613,289.613,123.791,145.716
11,0.000,554.504,554.504,554.504,109.627,145.134
12,0.000,353.187,353.187,353.187,93.716,143.194
13,0.000,279.018,279.018,279.018,105.358,130.776
14,0.000,367.314,367.314,367.314,115.448,137.955
15,0.000,176.593,176.593,176.593,128.254,144.358
16,0.000,342.591,342.591,342.591,137.179,122.627
17,0.000,635.737,635.737,635.737,124.955,118.940
18,0.000,441.484,441.484,441.484,107.104,116.418
19,0.000,370.846,370.846,370.846,116.030,108.269
20,0.000,409.697,409.697,409.697,128.642,112.343
21,0.000,490.930,490.930,490.930,141.448,118.164
22,0.000,349.655,349.655,349.655,149.015,96.239
23,0.000,452.079,452.079,452.079,135.627,92.358
24,0.000,360.251,360.251,360.251,122.821,88.089
25,0.000,303.741,303.741,303.741,128.448,72.761
26,0.000,646.332,646.332,646.332,140.477,71.597
27,0.000,353.187,353.187,353.187,153.671,72.567
28,0.000,353.187,353.187,353.187,155.030,50.642
29,0.000,625.141,625.141,625.141,141.836,51.806
30,0.000,370.846,370.846,370.846,129.612,52.000
31,0.000,413.229,413.229,413.229,130.194,43.657
32,0.000,423.824,423.824,423.824,141.836,45.015
33,0.000,395.569,395.569,395.569,151.149,43.851
34,0.000,271.954,271.954,271.954,159.492,19.791
35,0.000,406.165,406.165,406.165,144.746,24.642
36,0.000,413.229,413.229,413.229,132.716,25.418
