 ,Area,Mean,Min,Max,X,Y
1,0.000,520,520,520,110.012,217.534
2,0.000,443,443,443,120.391,208.193
3,0.000,336,336,336,132.638,203.004
4,0.000,572,572,572,121.636,182.870
5,0.000,513,513,513,110.843,189.720
6,0.000,396,396,396,97.973,200.098
7,0.000,239,239,239,89.671,187.644
8,0.000,363,363,363,101.502,182.247
9,0.000,456,456,456,114.787,178.718
10,0.000,305,305,305,109.597,155.470
11,0.000,267,267,267,99.426,159.622
12,0.000,283,283,283,84.274,162.735
13,0.000,321,321,321,81.160,150.281
14,0.000,397,397,397,94.860,148.621
15,0.000,244,244,244,109.597,148.621
16,0.000,242,242,242,108.144,125.995
17,0.000,258,258,258,95.898,128.071
18,0.000,151,151,151,80.537,126.618
19,0.000,163,163,163,83.028,116.655
20,0.000,355,355,355,97.558,117.485
21,0.000,339,339,339,109.805,119.146
22,0.000,248,248,248,114.164,96.520
23,0.000,329,329,329,100.879,97.143
24,0.000,264,264,264,88.633,94.030
25,0.000,206,206,206,90.916,85.104
26,0.000,332,332,332,103.163,86.972
27,0.000,323,323,323,113.541,91.331
28,0.000,420,420,420,119.561,68.498
29,0.000,365,365,365,108.975,66.423
30,0.000,330,330,330,96.935,62.064
31,0.000,268,268,268,100.464,54.384
32,0.000,414,414,414,110.428,56.459
33,0.000,394,394,394,122.052,62.271
34,0.000,415,415,415,131.600,39.231
35,0.000,519,519,519,117.693,37.778
36,0.000,363,363,363,106.691,34.042
37,0.000,370,370,370,111.258,25.531
38,0.000,413,413,413,122.674,30.720
39,0.000,337,337,337,135.128,36.532
40,0.000,406,406,406,144.677,14.115
41,0.000,483,483,483,131.807,13.077
42,0.000,407,407,407,119.561,7.680
