 ,Area,Mean,Min,Max,X,Y
1,0.000,334,334,334,97.013,211.293
2,0.000,291,291,291,106.326,206.831
3,0.000,246,246,246,114.669,204.890
4,0.000,508,508,508,112.729,180.443
5,0.000,392,392,392,100.311,184.906
6,0.000,436,436,436,87.117,187.428
7,0.000,246,246,246,82.655,178.309
8,0.000,395,395,395,97.595,176.175
9,0.000,310,310,310,110.594,175.205
10,0.000,227,227,227,109.236,148.817
11,0.000,297,297,297,97.401,152.892
12,0.000,166,166,166,82.073,153.668
13,0.000,213,213,213,82.655,141.638
14,0.000,565,565,565,96.236,142.026
15,0.000,355,355,355,109.430,144.549
16,0.000,390,390,390,111.758,120.878
17,0.000,348,348,348,99.147,119.131
18,0.000,243,243,243,88.863,117.579
19,0.000,306,306,306,89.252,108.266
20,0.000,284,284,284,101.863,110.206
21,0.000,343,343,343,112.341,112.729
22,0.000,366,366,366,120.490,87.117
23,0.000,444,444,444,105.938,87.505
24,0.000,231,231,231,95.266,83.625
25,0.000,244,244,244,97.595,76.252
26,0.000,342,342,342,110.206,78.386
27,0.000,338,338,338,121.266,81.879
28,0.000,367,367,367,128.251,56.461
29,0.000,234,234,234,117.579,56.655
30,0.000,353,353,353,103.997,52.775
31,0.000,286,286,286,106.714,45.984
32,0.000,316,316,316,117.191,47.536
33,0.000,281,281,281,129.609,51.999
34,0.000,606,606,606,136.206,29.492
35,0.000,528,528,528,124.370,28.522
36,0.000,273,273,273,112.923,24.253
37,0.000,291,291,291,114.863,16.880
38,0.000,338,338,338,126.892,20.373
39,0.000,451,451,451,136.594,23.865
40,0.000,527,527,527,143.967,3.686
41,0.000,514,514,514,132.907,2.716
42,0.000,458,458,458,123.594,0.194
