 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,226,226,226,190.445,253.384,6
2,0.000,231,231,231,202.653,247.687,6
3,0.000,312,312,312,215.946,243.889,6
4,0.000,192,192,192,210.249,224.899,6
5,0.000,253,253,253,199.668,227.340,6
6,0.000,136,136,136,186.647,231.410,6
7,0.000,197,197,197,184.476,222.457,6
8,0.000,219,219,219,196.142,220.287,6
9,0.000,228,228,228,207.807,219.202,6
10,0.000,292,292,292,203.466,198.584,6
11,0.000,275,275,275,192.615,201.568,6
12,0.000,219,219,219,180.950,203.467,6
13,0.000,253,253,253,177.423,197.227,6
14,0.000,426,426,426,190.173,193.972,6
15,0.000,129,129,129,201.567,194.243,6
16,0.000,455,455,455,199.668,174.710,6
17,0.000,397,397,397,190.173,174.981,6
18,0.000,472,472,472,176.609,172.540,6
19,0.000,303,303,303,174.710,165.486,6
20,0.000,176,176,176,186.918,163.859,6
21,0.000,238,238,238,200.482,165.215,6
22,0.000,318,318,318,201.025,141.342,6
23,0.000,440,440,440,188.817,142.155,6
24,0.000,288,288,288,175.795,139.714,6
25,0.000,396,396,396,177.151,134.288,6
26,0.000,276,276,276,188.546,134.017,6
27,0.000,226,226,226,201.567,136.187,6
28,0.000,246,246,246,203.466,112.856,6
29,0.000,239,239,239,191.258,112.856,6
30,0.000,391,391,391,177.965,112.585,6
31,0.000,274,274,274,180.407,103.904,6
32,0.000,370,370,370,190.987,104.446,6
33,0.000,165,165,165,205.094,105.531,6
34,0.000,221,221,221,205.908,81.929,6
35,0.000,200,200,200,192.886,82.472,6
36,0.000,309,309,309,181.763,82.472,6
37,0.000,225,225,225,182.035,74.604,6
38,0.000,201,201,201,193.429,74.333,6
39,0.000,174,174,174,206.993,74.062,6
40,0.000,231,231,231,206.451,54.258,6
41,0.000,256,256,256,195.599,55.072,6
42,0.000,160,160,160,181.763,55.614,6
43,0.000,166,166,166,181.763,49.646,6
44,0.000,117,117,117,192.615,48.018,6
45,0.000,118,118,118,205.094,47.747,6
46,0.000,92,92,92,203.738,28.757,6
47,0.000,154,154,154,193.158,29.842,6
48,0.000,116,116,116,180.950,30.927,6
49,0.000,139,139,139,175.252,25.772,6
50,0.000,107,107,107,188.274,25.230,6
51,0.000,22,22,22,201.025,24.959,6
52,0.000,87,87,87,199.668,7.054,6
53,0.000,131,131,131,186.918,8.953,6
54,0.000,95,95,95,174.981,9.224,6
