 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,400,400,400,142.433,236.544,8
2,0.000,421,421,421,147.919,227.893,8
3,0.000,278,278,278,155.727,219.452,8
4,0.000,448,448,448,140.112,205.315,8
5,0.000,305,305,305,128.717,214.810,8
6,0.000,206,206,206,118.167,227.049,8
7,0.000,363,363,363,108.249,219.663,8
8,0.000,443,443,443,117.323,208.480,8
9,0.000,330,330,330,130.616,202.360,8
10,0.000,234,234,234,121.121,182.103,8
11,0.000,430,430,430,109.937,189.489,8
12,0.000,473,473,473,97.699,194.764,8
13,0.000,412,412,412,90.102,185.057,8
14,0.000,449,449,449,101.708,180.626,8
15,0.000,330,330,330,116.690,178.305,8
16,0.000,409,409,409,113.313,154.883,8
17,0.000,398,398,398,101.286,156.782,8
18,0.000,175,175,175,86.937,158.048,8
19,0.000,281,281,281,87.148,147.286,8
20,0.000,355,355,355,99.809,146.864,8
21,0.000,373,373,373,113.313,148.341,8
22,0.000,213,213,213,116.057,121.754,8
23,0.000,338,338,338,102.341,121.754,8
24,0.000,343,343,343,90.313,120.488,8
25,0.000,267,267,267,93.478,110.359,8
26,0.000,276,276,276,104.873,112.258,8
27,0.000,208,208,208,117.112,116.690,8
28,0.000,291,291,291,127.029,92.845,8
29,0.000,329,329,329,114.368,90.735,8
30,0.000,272,272,272,102.130,84.405,8
31,0.000,323,323,323,105.928,77.230,8
32,0.000,377,377,377,116.268,80.607,8
33,0.000,285,285,285,127.873,86.726,8
34,0.000,298,298,298,140.112,64.570,8
35,0.000,439,439,439,128.928,60.982,8
36,0.000,155,155,155,119.433,57.395,8
37,0.000,168,168,168,120.910,54.019,8
38,0.000,411,411,411,129.139,56.551,8
39,0.000,518,518,518,142.011,60.560,8
40,0.000,319,319,319,151.296,39.248,8
41,0.000,543,543,543,139.690,36.716,8
42,0.000,430,430,430,126.396,34.395,8
43,0.000,404,404,404,127.662,28.065,8
44,0.000,419,419,419,140.112,29.753,8
45,0.000,525,525,525,151.296,31.652,8
46,0.000,319,319,319,156.782,10.762,8
47,0.000,343,343,343,145.387,9.707,8
48,0.000,290,290,290,131.882,7.596,8
