 ,Area,Mean,Min,Max,X,Y
1,0.000,434,434,434,115.251,236.905
2,0.000,277,277,277,124.370,227.785
3,0.000,370,370,370,131.937,220.218
4,0.000,390,390,390,121.266,201.010
5,0.000,241,241,241,111.176,207.025
6,0.000,355,355,355,96.624,215.756
7,0.000,342,342,342,87.699,211.099
8,0.000,130,130,130,100.311,203.144
9,0.000,299,299,299,114.669,200.234
10,0.000,309,309,309,108.654,176.951
11,0.000,375,375,375,95.460,179.279
12,0.000,334,334,334,79.550,182.384
13,0.000,135,135,135,77.610,171.324
14,0.000,221,221,221,93.132,170.160
15,0.000,230,230,230,108.266,170.742
16,0.000,436,436,436,109.818,149.981
17,0.000,260,260,260,94.102,146.683
18,0.000,270,270,270,80.326,143.385
19,0.000,267,267,267,81.297,137.370
20,0.000,258,258,258,95.266,137.952
21,0.000,276,276,276,112.341,139.698
22,0.000,357,357,357,117.385,119.325
23,0.000,530,530,530,104.385,116.803
24,0.000,380,380,380,91.192,112.535
25,0.000,188,188,188,94.684,103.415
26,0.000,234,234,234,105.356,106.714
27,0.000,191,191,191,119.713,112.147
28,0.000,402,402,402,128.639,85.371
29,0.000,406,406,406,115.057,83.043
30,0.000,277,277,277,103.221,78.968
31,0.000,362,362,362,106.132,71.983
32,0.000,327,327,327,116.221,74.506
33,0.000,314,314,314,129.997,79.744
34,0.000,409,409,409,137.952,55.103
35,0.000,370,370,370,124.564,52.775
36,0.000,209,209,209,114.087,48.118
37,0.000,269,269,269,116.609,42.297
38,0.000,278,278,278,126.698,44.820
39,0.000,213,213,213,139.698,49.864
40,0.000,451,451,451,145.325,26.969
41,0.000,390,390,390,132.713,25.417
42,0.000,178,178,178,121.072,21.731
