 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,259,259,259,104.607,227.156,10
2,0.000,334,334,334,117.471,215.646,10
3,0.000,234,234,234,133.721,212.260,10
4,0.000,287,287,287,125.257,190.933,10
5,0.000,270,270,270,112.055,196.688,10
6,0.000,250,250,250,94.789,205.151,10
7,0.000,256,256,256,85.310,195.334,10
8,0.000,282,282,282,101.899,189.579,10
9,0.000,269,269,269,120.856,187.209,10
10,0.000,226,226,226,115.101,163.850,10
11,0.000,205,205,205,98.852,166.897,10
12,0.000,222,222,222,81.587,171.975,10
13,0.000,145,145,145,78.878,160.126,10
14,0.000,305,305,305,97.159,156.402,10
15,0.000,215,215,215,111.716,158.772,10
16,0.000,211,211,211,111.716,133.044,10
17,0.000,301,301,301,95.466,135.075,10
18,0.000,172,172,172,79.894,134.736,10
19,0.000,68,68,68,79.555,124.580,10
20,0.000,261,261,261,94.789,125.596,10
21,0.000,296,296,296,112.055,130.674,10
22,0.000,268,268,268,115.778,103.253,10
23,0.000,256,256,256,102.237,103.253,10
24,0.000,216,216,216,86.326,99.529,10
25,0.000,180,180,180,88.696,91.743,10
26,0.000,444,444,444,102.576,93.774,10
27,0.000,271,271,271,116.794,99.867,10
28,0.000,409,409,409,122.211,74.477,10
29,0.000,331,331,331,111.377,73.462,10
30,0.000,223,223,223,94.451,67.707,10
31,0.000,152,152,152,98.513,61.613,10
32,0.000,351,351,351,111.716,64.321,10
33,0.000,294,294,294,123.565,71.092,10
34,0.000,356,356,356,131.351,48.410,10
35,0.000,327,327,327,119.164,44.348,10
36,0.000,218,218,218,106.299,39.608,10
37,0.000,166,166,166,110.700,37.916,10
38,0.000,267,267,267,120.518,40.624,10
39,0.000,144,144,144,133.721,44.348,10
40,0.000,250,250,250,140.153,24.713,10
41,0.000,343,343,343,127.966,21.666,10
42,0.000,201,201,201,115.778,16.927,10
