 ,Area,Mean,Min,Max,X,Y
1,0.000,454,454,454,119.713,226.039
2,0.000,688,688,688,130.579,217.114
3,0.000,774,774,774,143.191,211.875
4,0.000,995,995,995,134.653,191.115
5,0.000,815,815,815,125.146,196.547
6,0.000,950,950,950,110.788,203.338
7,0.000,455,455,455,107.684,191.503
8,0.000,370,370,370,122.042,187.428
9,0.000,691,691,691,134.265,186.652
10,0.000,863,863,863,132.907,162.011
11,0.000,715,715,715,119.325,166.474
12,0.000,361,361,361,106.520,167.832
13,0.000,352,352,352,108.654,155.414
14,0.000,713,713,713,122.236,155.608
15,0.000,484,484,484,135.818,158.518
16,0.000,526,526,526,138.922,131.355
17,0.000,463,463,463,124.564,131.937
18,0.000,486,486,486,111.758,130.773
19,0.000,210,210,210,115.445,119.907
20,0.000,342,342,342,128.057,123.012
21,0.000,428,428,428,141.638,127.086
22,0.000,314,314,314,148.235,99.923
23,0.000,709,709,709,134.847,100.311
24,0.000,280,280,280,123.982,95.654
25,0.000,601,601,601,126.116,89.058
26,0.000,685,685,685,138.340,91.192
27,0.000,499,499,499,148.623,95.848
28,0.000,505,505,505,155.802,70.625
29,0.000,906,906,906,143.773,70.625
30,0.000,601,601,601,132.907,67.327
31,0.000,232,232,232,133.295,61.506
32,0.000,591,591,591,144.937,62.670
33,0.000,331,331,331,157.548,68.103
34,0.000,873,873,873,163.757,44.432
35,0.000,805,805,805,150.563,43.462
36,0.000,385,385,385,137.952,39.775
37,0.000,347,347,347,138.146,33.954
38,0.000,859,859,859,152.504,36.477
39,0.000,674,674,674,164.727,40.939
40,0.000,828,828,828,168.608,18.626
41,0.000,556,556,556,156.772,18.238
42,0.000,582,582,582,146.101,15.328
