 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,87,87,87,123.594,212.734,8
2,0.000,80,80,80,134.805,201.523,8
3,0.000,107,107,107,148.750,196.875,8
4,0.000,77,77,77,137.812,174.453,8
5,0.000,174,174,174,126.328,182.656,8
6,0.000,80,80,80,110.195,187.852,8
7,0.000,66,66,66,105.820,178.281,8
8,0.000,43,43,43,119.766,171.172,8
9,0.000,63,63,63,133.984,170.352,8
10,0.000,72,72,72,129.883,146.016,8
11,0.000,64,64,64,116.211,149.023,8
12,0.000,73,73,73,99.531,149.570,8
13,0.000,67,67,67,97.891,142.734,8
14,0.000,80,80,80,113.203,138.633,8
15,0.000,41,41,41,127.695,141.094,8
16,0.000,64,64,64,130.430,115.664,8
17,0.000,60,60,60,115.391,116.758,8
18,0.000,63,63,63,100.078,113.750,8
19,0.000,61,61,61,103.633,104.453,8
20,0.000,71,71,71,117.852,105.000,8
21,0.000,60,60,60,132.070,109.648,8
22,0.000,64,64,64,140.000,84.766,8
23,0.000,73,73,73,127.422,83.672,8
24,0.000,48,48,48,112.109,77.930,8
25,0.000,67,67,67,115.117,72.461,8
26,0.000,68,68,68,128.516,73.008,8
27,0.000,60,60,60,143.281,78.750,8
28,0.000,90,90,90,152.852,54.141,8
29,0.000,40,40,40,141.367,52.773,8
30,0.000,39,39,39,126.602,47.305,8
31,0.000,73,73,73,129.062,41.289,8
32,0.000,85,85,85,141.367,43.477,8
33,0.000,88,88,88,154.219,49.219,8
34,0.000,97,97,97,164.609,27.070,8
35,0.000,130,130,130,153.398,26.523,8
36,0.000,96,96,96,140.000,21.328,8
37,0.000,82,82,82,143.555,16.406,8
38,0.000,85,85,85,155.586,19.141,8
39,0.000,71,71,71,165.703,23.516,8
40,0.000,76,76,76,173.633,3.828,8
41,0.000,90,90,90,164.062,2.461,8
42,0.000,134,134,134,153.398,0.273,8
