 ,Area,Mean,Min,Max,X,Y
1,0.000,259,259,259,141.444,221.577
2,0.000,361,361,361,146.295,212.069
3,0.000,389,389,389,153.668,203.144
4,0.000,355,355,355,138.146,183.936
5,0.000,440,440,440,130.191,193.831
6,0.000,224,224,224,118.549,206.443
7,0.000,331,331,331,110.788,192.861
8,0.000,295,295,295,120.878,184.906
9,0.000,262,262,262,133.877,178.503
10,0.000,339,339,339,124.952,155.996
11,0.000,271,271,271,114.669,162.787
12,0.000,215,215,215,98.565,169.190
13,0.000,82,82,82,94.878,155.608
14,0.000,148,148,148,107.296,152.698
15,0.000,301,301,301,121.848,150.952
16,0.000,238,238,238,121.266,127.474
17,0.000,164,164,164,105.550,131.355
18,0.000,103,103,103,92.162,128.445
19,0.000,89,89,89,93.908,121.654
20,0.000,153,153,153,108.848,120.684
21,0.000,272,272,272,122.042,121.848
22,0.000,204,204,204,125.534,96.236
23,0.000,199,199,199,111.370,97.595
24,0.000,57,57,57,96.624,94.102
25,0.000,51,51,51,98.953,85.953
26,0.000,165,165,165,112.535,86.729
27,0.000,232,232,232,125.728,91.192
28,0.000,138,138,138,131.549,63.640
29,0.000,172,172,172,116.221,64.804
30,0.000,70,70,70,104.385,62.088
31,0.000,95,95,95,107.684,54.133
32,0.000,126,126,126,119.131,55.491
33,0.000,167,167,167,131.937,58.984
34,0.000,196,196,196,136.206,34.730
35,0.000,134,134,134,124.758,35.119
36,0.000,87,87,87,114.863,32.790
37,0.000,43,43,43,116.415,25.029
38,0.000,93,93,93,126.504,26.581
39,0.000,89,89,89,136.206,30.074
40,0.000,129,129,129,146.683,13.388
41,0.000,111,111,111,133.489,7.179
42,0.000,91,91,91,126.698,6.985
