 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,292,292,292,93.057,211.898,8
2,0.000,230,230,230,109.230,204.866,8
3,0.000,325,325,325,121.419,199.006,8
4,0.000,457,457,457,113.215,175.566,8
5,0.000,590,590,590,101.261,179.785,8
6,0.000,476,476,476,85.087,184.004,8
7,0.000,302,302,302,86.025,176.738,8
8,0.000,307,307,307,103.370,173.690,8
9,0.000,324,324,324,116.731,172.987,8
10,0.000,471,471,471,115.325,143.922,8
11,0.000,522,522,522,101.964,148.141,8
12,0.000,477,477,477,85.556,147.203,8
13,0.000,373,373,373,86.728,138.765,8
14,0.000,356,356,356,102.433,139.234,8
15,0.000,410,410,410,116.028,141.812,8
16,0.000,663,663,663,119.544,111.106,8
17,0.000,431,431,431,104.777,112.278,8
18,0.000,305,305,305,90.010,108.527,8
19,0.000,380,380,380,93.760,101.730,8
20,0.000,672,672,672,109.230,105.714,8
21,0.000,411,411,411,123.529,110.871,8
22,0.000,469,469,469,131.264,82.274,8
23,0.000,704,704,704,116.262,79.696,8
24,0.000,538,538,538,101.026,73.836,8
25,0.000,318,318,318,102.902,70.789,8
26,0.000,351,351,351,120.013,78.055,8
27,0.000,520,520,520,135.014,82.040,8
28,0.000,349,349,349,140.406,53.443,8
29,0.000,853,853,853,126.107,50.630,8
30,0.000,669,669,669,112.278,47.818,8
31,0.000,430,430,430,113.215,45.239,8
32,0.000,525,525,525,126.576,48.755,8
33,0.000,626,626,626,142.281,52.271,8
34,0.000,642,642,642,146.969,29.300,8
35,0.000,672,672,672,130.092,33.285,8
36,0.000,607,607,607,119.075,30.238,8
37,0.000,313,313,313,116.497,24.143,8
38,0.000,675,675,675,133.842,25.315,8
39,0.000,462,462,462,149.547,27.894,8
40,0.000,387,387,387,151.891,2.110,8
41,0.000,638,638,638,137.593,2.578,8
42,0.000,509,509,509,121.654,1.875,8
