 ,Area,Mean,Min,Max,X,Y
1,0.000,292,292,292,155.015,199.879
2,0.000,168,168,168,167.642,195.580
3,0.000,190,190,190,181.881,193.162
4,0.000,230,230,230,181.881,173.282
5,0.000,344,344,344,165.493,173.013
6,0.000,158,158,158,149.642,173.550
7,0.000,96,96,96,150.985,164.148
8,0.000,157,157,157,165.761,163.610
9,0.000,38,38,38,179.731,164.685
10,0.000,304,304,304,182.149,140.775
11,0.000,417,417,417,167.373,141.043
12,0.000,126,126,126,153.134,137.014
13,0.000,24,24,24,153.940,128.685
14,0.000,63,63,63,168.985,130.835
15,0.000,77,77,77,184.299,133.252
16,0.000,195,195,195,189.134,108.805
17,0.000,381,381,381,173.552,107.730
18,0.000,222,222,222,157.701,103.700
19,0.000,180,180,180,161.463,95.372
20,0.000,138,138,138,175.433,98.596
21,0.000,109,109,109,189.940,102.089
22,0.000,54,54,54,195.851,76.298
23,0.000,225,225,225,181.343,74.686
24,0.000,269,269,269,167.373,72.537
25,0.000,212,212,212,169.254,62.059
26,0.000,141,141,141,182.687,66.895
27,0.000,84,84,84,196.657,71.462
28,0.000,98,98,98,203.642,46.208
29,0.000,127,127,127,189.403,44.865
30,0.000,121,121,121,175.970,41.373
31,0.000,93,93,93,179.463,33.582
32,0.000,140,140,140,192.627,36.537
33,0.000,171,171,171,203.910,41.373
34,0.000,104,104,104,210.358,19.880
35,0.000,73,73,73,198.806,17.463
36,0.000,96,96,96,186.448,16.119
