 ,Area,Mean,Min,Max,X,Y
1,0.000,314,314,314,113.886,203.323
2,0.000,404,404,404,126.842,200.815
3,0.000,412,412,412,141.051,201.024
4,0.000,177,177,177,145.022,183.680
5,0.000,367,367,367,131.439,180.755
6,0.000,196,196,196,114.304,181.172
7,0.000,343,343,343,118.274,173.441
8,0.000,381,381,381,133.946,173.650
9,0.000,370,370,370,148.783,176.366
10,0.000,305,305,305,154.425,159.022
11,0.000,394,394,394,139.797,156.097
12,0.000,182,182,182,120.782,154.216
13,0.000,244,244,244,127.051,148.992
14,0.000,260,260,260,138.544,150.664
15,0.000,250,250,250,152.544,154.425
16,0.000,358,358,358,161.321,132.693
17,0.000,335,335,335,148.156,132.902
18,0.000,198,198,198,134.364,133.737
19,0.000,195,195,195,131.230,126.842
20,0.000,163,163,163,145.022,128.095
21,0.000,255,255,255,156.933,128.304
22,0.000,427,427,427,159.858,105.109
23,0.000,480,480,480,148.365,108.035
24,0.000,131,131,131,134.155,109.289
25,0.000,440,440,440,135.200,100.512
26,0.000,259,259,259,147.947,100.094
27,0.000,296,296,296,159.649,100.512
28,0.000,429,429,429,159.649,76.063
29,0.000,516,516,516,146.902,78.780
30,0.000,440,440,440,134.573,78.989
31,0.000,294,294,294,135.618,71.884
32,0.000,327,327,327,147.529,69.167
33,0.000,261,261,261,161.112,69.167
34,0.000,352,352,352,159.440,47.435
35,0.000,614,614,614,147.738,50.987
36,0.000,342,342,342,134.364,50.778
37,0.000,502,502,502,134.573,43.465
38,0.000,404,404,404,145.648,40.748
39,0.000,299,299,299,160.067,42.629
40,0.000,291,291,291,166.545,23.822
41,0.000,473,473,473,146.902,25.285
42,0.000,284,284,284,134.782,26.956
43,0.000,394,394,394,132.902,19.852
44,0.000,381,381,381,142.932,20.061
45,0.000,281,281,281,155.888,16.926
46,0.000,297,297,297,154.007,5.642
47,0.000,267,267,267,141.678,5.642
48,0.000,281,281,281,134.991,5.642
