 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,174,174,174,111.090,204.155,10
2,0.000,320,320,320,118.339,198.669,10
3,0.000,256,256,256,124.217,192.987,10
4,0.000,194,194,194,112.461,171.631,10
5,0.000,255,255,255,102.077,176.725,10
6,0.000,253,253,253,88.363,182.799,10
7,0.000,147,147,147,84.836,169.084,10
8,0.000,215,215,215,98.747,162.227,10
9,0.000,217,217,217,112.461,163.206,10
10,0.000,206,206,206,111.874,139.499,10
11,0.000,231,231,231,99.530,141.850,10
12,0.000,151,151,151,83.268,141.850,10
13,0.000,67,67,67,83.660,129.115,10
14,0.000,206,206,206,99.334,127.548,10
15,0.000,288,288,288,113.441,129.507,10
16,0.000,274,274,274,115.988,105.212,10
17,0.000,176,176,176,103.645,105.408,10
18,0.000,179,179,179,87.579,105.016,10
19,0.000,104,104,104,89.146,92.281,10
20,0.000,237,237,237,102.861,92.477,10
21,0.000,287,287,287,117.947,96.396,10
22,0.000,112,112,112,122.258,72.101,10
23,0.000,264,264,264,109.718,71.121,10
24,0.000,131,131,131,94.436,68.378,10
25,0.000,128,128,128,97.767,57.602,10
26,0.000,152,152,152,112.266,59.953,10
27,0.000,305,305,305,127.352,63.284,10
28,0.000,129,129,129,132.642,39.577,10
29,0.000,296,296,296,121.278,37.618,10
30,0.000,198,198,198,105.408,34.091,10
31,0.000,133,133,133,109.131,26.254,10
32,0.000,226,226,226,121.082,28.605,10
33,0.000,114,114,114,135.581,32.524,10
34,0.000,210,210,210,140.283,7.053,10
35,0.000,137,137,137,127.548,6.466,10
36,0.000,165,165,165,113.637,4.310,10
