 ,Area,Mean,Min,Max,X,Y
1,0.000,566,566,566,124.714,189.992
2,0.000,606,606,606,138.212,182.537
3,0.000,750,750,750,151.107,178.306
4,0.000,379,379,379,141.436,155.942
5,0.000,595,595,595,133.377,160.375
6,0.000,478,478,478,118.669,165.412
7,0.000,302,302,302,116.453,151.913
8,0.000,353,353,353,130.959,150.502
9,0.000,242,242,242,144.055,150.502
10,0.000,393,393,393,145.264,123.706
11,0.000,370,370,370,132.168,126.325
12,0.000,163,163,163,116.453,126.325
13,0.000,248,248,248,120.483,111.819
14,0.000,208,208,208,132.773,115.043
15,0.000,374,374,374,145.466,118.065
16,0.000,592,592,592,153.525,93.082
17,0.000,527,527,527,141.235,91.873
18,0.000,588,588,588,128.945,89.657
19,0.000,279,279,279,129.750,77.165
20,0.000,315,315,315,143.249,83.008
21,0.000,396,396,396,155.539,86.836
22,0.000,646,646,646,162.994,60.443
23,0.000,636,636,636,149.898,60.040
24,0.000,349,349,349,137.608,57.421
25,0.000,200,200,200,141.235,47.548
26,0.000,486,486,486,152.316,50.772
27,0.000,583,583,583,164.203,54.801
28,0.000,346,346,346,169.240,28.408
29,0.000,741,741,741,156.950,28.005
30,0.000,366,366,366,146.876,26.192
31,0.000,284,284,284,148.689,17.125
32,0.000,572,572,572,160.173,19.745
33,0.000,482,482,482,171.053,23.573
34,0.000,773,773,773,174.881,2.821
35,0.000,660,660,660,164.807,0.806
36,0.000,554,554,554,153.726,0.403
