 ,Area,Mean,Min,Max,X,Y
1,0.000,224,224,224,107.102,226.621
2,0.000,293,293,293,119.713,219.248
3,0.000,211,211,211,130.385,215.562
4,0.000,291,291,291,123.594,192.279
5,0.000,312,312,312,111.564,197.129
6,0.000,317,317,317,96.819,202.562
7,0.000,214,214,214,93.714,189.563
8,0.000,277,277,277,107.102,187.816
9,0.000,197,197,197,121.654,187.622
10,0.000,276,276,276,119.325,161.235
11,0.000,269,269,269,105.744,163.369
12,0.000,124,124,124,89.834,165.697
13,0.000,133,133,133,93.326,151.534
14,0.000,259,259,259,108.654,152.310
15,0.000,207,207,207,121.848,155.414
16,0.000,298,298,298,126.504,128.833
17,0.000,257,257,257,112.729,129.027
18,0.000,147,147,147,95.460,127.280
19,0.000,146,146,146,100.505,116.803
20,0.000,295,295,295,112.729,118.743
21,0.000,220,220,220,125.534,121.654
22,0.000,409,409,409,133.877,97.595
23,0.000,282,282,282,120.684,96.819
24,0.000,173,173,173,106.520,91.968
25,0.000,242,242,242,110.206,84.789
26,0.000,216,216,216,122.818,88.669
27,0.000,225,225,225,136.012,93.132
28,0.000,342,342,342,146.101,67.133
29,0.000,491,491,491,131.937,67.133
30,0.000,215,215,215,118.355,60.730
31,0.000,223,223,223,122.624,54.327
32,0.000,219,219,219,133.683,57.625
33,0.000,224,224,224,146.877,63.252
34,0.000,322,322,322,154.832,38.417
35,0.000,441,441,441,140.280,37.059
36,0.000,276,276,276,128.639,32.208
37,0.000,294,294,294,130.191,24.641
38,0.000,263,263,263,143.579,29.104
39,0.000,313,313,313,156.772,34.536
40,0.000,361,361,361,163.951,9.313
41,0.000,369,369,369,149.981,8.343
42,0.000,338,338,338,136.400,7.567
