 ,Area,Mean,Min,Max,X,Y
1,0.000,271,271,271,171.861,280.474
2,0.000,308,308,308,184.403,275.670
3,0.000,375,375,375,198.814,273.002
4,0.000,310,310,310,194.544,248.183
5,0.000,353,353,353,179.600,254.054
6,0.000,273,273,273,166.790,255.389
7,0.000,210,210,210,164.922,245.782
8,0.000,315,315,315,177.465,244.181
9,0.000,238,238,238,190.541,242.846
10,0.000,243,243,243,190.541,217.227
11,0.000,373,373,373,178.799,220.697
12,0.000,296,296,296,164.655,221.230
13,0.000,218,218,218,166.256,208.954
14,0.000,199,199,199,178.799,209.755
15,0.000,333,333,333,191.875,210.556
16,0.000,208,208,208,195.612,185.470
17,0.000,314,314,314,182.802,186.004
18,0.000,201,201,201,169.192,183.602
19,0.000,140,140,140,172.928,173.995
20,0.000,254,254,254,184.937,176.397
21,0.000,239,239,239,198.547,179.066
22,0.000,213,213,213,202.550,153.447
23,0.000,336,336,336,191.609,153.447
24,0.000,193,193,193,179.066,151.312
25,0.000,209,209,209,181.468,144.107
26,0.000,148,148,148,192.943,144.907
27,0.000,227,227,227,204.151,147.576
28,0.000,228,228,228,209.222,125.960
29,0.000,220,220,220,198.814,123.825
30,0.000,159,159,159,187.339,121.690
31,0.000,136,136,136,191.075,113.684
32,0.000,98,98,98,200.949,116.886
33,0.000,137,137,137,211.357,119.822
34,0.000,132,132,132,216.427,98.740
35,0.000,123,123,123,206.820,96.071
36,0.000,138,138,138,196.412,95.537
37,0.000,88,88,88,197.213,88.332
38,0.000,134,134,134,208.154,89.399
39,0.000,53,53,53,221.764,93.669
40,0.000,129,129,129,225.500,75.256
41,0.000,108,108,108,213.491,71.253
42,0.000,130,130,130,203.617,70.185
43,0.000,98,98,98,207.087,62.446
44,0.000,106,106,106,216.160,66.182
45,0.000,129,129,129,228.436,68.050
46,0.000,73,73,73,231.371,51.238
47,0.000,78,78,78,220.163,48.836
48,0.000,49,49,49,210.823,46.167
49,0.000,118,118,118,213.225,41.898
50,0.000,67,67,67,222.298,44.833
51,0.000,56,56,56,235.908,47.235
52,0.000,38,38,38,237.776,30.689
53,0.000,76,76,76,227.368,29.088
54,0.000,64,64,64,218.562,28.288
