 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,419,419,419,105.800,232.564,9
2,0.000,278,278,278,117.947,223.160,9
3,0.000,266,266,266,131.074,220.025,9
4,0.000,210,210,210,126.372,198.277,9
5,0.000,258,258,258,113.637,202.587,9
6,0.000,276,276,276,96.200,206.702,9
7,0.000,281,281,281,95.808,192.007,9
8,0.000,329,329,329,110.894,189.264,9
9,0.000,439,439,439,125.197,189.852,9
10,0.000,312,312,312,126.764,168.692,9
11,0.000,337,337,337,112.657,168.496,9
12,0.000,238,238,238,96.591,166.537,9
13,0.000,232,232,232,101.686,155.761,9
14,0.000,311,311,311,115.008,156.153,9
15,0.000,261,261,261,128.527,160.071,9
16,0.000,419,419,419,131.466,136.364,9
17,0.000,542,542,542,118.927,135.777,9
18,0.000,403,403,403,103.253,132.838,9
19,0.000,293,293,293,104.233,130.095,9
20,0.000,359,359,359,119.123,130.095,9
21,0.000,417,417,417,133.426,133.426,9
22,0.000,328,328,328,138.911,108.935,9
23,0.000,310,310,310,123.825,109.327,9
24,0.000,293,293,293,108.151,105.604,9
25,0.000,239,239,239,110.306,94.436,9
26,0.000,436,436,436,125.001,96.396,9
27,0.000,276,276,276,140.283,101.686,9
28,0.000,286,286,286,145.769,77.391,9
29,0.000,429,429,429,132.838,77.391,9
30,0.000,330,330,330,117.556,73.080,9
31,0.000,188,188,188,119.319,66.419,9
32,0.000,507,507,507,133.034,66.811,9
33,0.000,389,389,389,147.140,70.337,9
34,0.000,417,417,417,152.626,46.239,9
35,0.000,312,312,312,141.067,46.043,9
36,0.000,328,328,328,125.001,42.320,9
37,0.000,235,235,235,127.156,36.834,9
38,0.000,374,374,374,140.087,37.814,9
39,0.000,238,238,238,154.585,41.340,9
40,0.000,352,352,352,157.328,17.633,9
41,0.000,277,277,277,143.614,17.633,9
42,0.000,321,321,321,130.095,15.478,9
