 ,Area,Mean,Min,Max,X,Y
1,0.000,290,290,290,121.266,213.622
2,0.000,790,790,790,136.788,209.741
3,0.000,886,886,886,147.459,201.592
4,0.000,387,387,387,142.414,179.667
5,0.000,523,523,523,131.161,186.458
6,0.000,367,367,367,114.281,193.637
7,0.000,223,223,223,105.162,183.160
8,0.000,424,424,424,119.519,180.055
9,0.000,546,546,546,131.743,177.339
10,0.000,541,541,541,135.430,158.130
11,0.000,362,362,362,117.579,156.772
12,0.000,405,405,405,106.326,160.265
13,0.000,320,320,320,102.639,152.310
14,0.000,539,539,539,116.609,152.310
15,0.000,457,457,457,132.907,150.757
16,0.000,433,433,433,134.265,127.863
17,0.000,611,611,611,121.072,130.773
18,0.000,263,263,263,103.609,129.415
19,0.000,166,166,166,108.266,119.713
20,0.000,586,586,586,123.594,121.848
21,0.000,304,304,304,139.116,124.564
22,0.000,588,588,588,142.996,98.565
23,0.000,534,534,534,130.967,100.505
24,0.000,523,523,523,114.863,96.819
25,0.000,191,191,191,115.445,86.535
26,0.000,578,578,578,130.967,90.998
27,0.000,542,542,542,145.519,96.042
28,0.000,436,436,436,154.056,70.431
29,0.000,354,354,354,138.534,70.043
30,0.000,521,521,521,119.907,66.745
31,0.000,280,280,280,125.922,57.625
32,0.000,261,261,261,141.056,62.282
33,0.000,388,388,388,153.668,67.909
34,0.000,402,402,402,162.205,43.268
35,0.000,387,387,387,148.429,42.103
36,0.000,309,309,309,133.683,39.969
37,0.000,259,259,259,135.041,30.656
38,0.000,293,293,293,149.205,36.089
39,0.000,633,633,633,163.951,39.193
40,0.000,327,327,327,169.578,18.820
41,0.000,384,384,384,155.026,17.462
42,0.000,184,184,184,140.280,13.970
