 ,Area,Mean,Min,Max,X,Y
1,0.000,465,465,465,77.216,227.497
2,0.000,499,499,499,88.633,217.534
3,0.000,293,293,293,99.841,215.666
4,0.000,777,777,777,95.483,195.947
5,0.000,647,647,647,82.198,199.268
6,0.000,499,499,499,67.460,202.589
7,0.000,495,495,495,65.385,190.135
8,0.000,436,436,436,79.292,185.983
9,0.000,324,324,324,94.237,187.436
10,0.000,355,355,355,94.652,163.358
11,0.000,436,436,436,80.537,164.188
12,0.000,466,466,466,65.177,163.566
13,0.000,327,327,327,66.215,151.734
14,0.000,455,455,455,81.783,151.111
15,0.000,458,458,458,96.520,156.093
16,0.000,460,460,460,102.125,131.600
17,0.000,411,411,411,88.218,130.147
18,0.000,609,609,609,73.272,125.788
19,0.000,259,259,259,77.631,116.447
20,0.000,542,542,542,91.331,118.523
21,0.000,547,547,547,105.446,125.995
22,0.000,520,520,520,116.032,102.540
23,0.000,449,449,449,102.540,98.388
24,0.000,434,434,434,89.048,93.199
25,0.000,504,504,504,91.124,86.765
26,0.000,484,484,484,104.823,92.992
27,0.000,390,390,390,119.561,98.804
28,0.000,470,470,470,125.788,73.480
29,0.000,583,583,583,112.711,71.612
30,0.000,343,343,343,100.049,66.838
31,0.000,266,266,266,102.125,61.648
32,0.000,654,654,654,113.956,63.724
33,0.000,294,294,294,126.618,67.876
34,0.000,358,358,358,132.430,44.213
35,0.000,668,668,668,118.938,42.760
36,0.000,301,301,301,107.106,40.684
37,0.000,614,614,614,110.428,35.910
38,0.000,628,628,628,119.768,36.325
39,0.000,524,524,524,133.053,39.231
40,0.000,365,365,365,135.751,15.568
41,0.000,519,519,519,124.958,16.606
42,0.000,305,305,305,113.749,15.153
