 ,Area,Mean,Min,Max,X,Y
1,0.000,277,277,277,197.731,307.345
2,0.000,280,280,280,204.716,297.942
3,0.000,338,338,338,218.955,293.106
4,0.000,466,466,466,202.836,272.419
5,0.000,565,565,565,189.940,278.867
6,0.000,174,174,174,176.507,292.837
7,0.000,479,479,479,171.403,284.509
8,0.000,389,389,389,187.522,276.180
9,0.000,201,201,201,200.687,268.658
10,0.000,381,381,381,192.090,249.314
11,0.000,464,464,464,177.313,256.568
12,0.000,203,203,203,161.731,257.643
13,0.000,509,509,509,157.433,246.091
14,0.000,235,235,235,172.746,241.255
15,0.000,216,216,216,188.597,239.374
16,0.000,376,376,376,185.910,217.344
17,0.000,459,459,459,171.134,218.688
18,0.000,138,138,138,154.478,218.956
19,0.000,416,416,416,155.284,205.255
20,0.000,177,177,177,170.866,206.061
21,0.000,354,354,354,185.104,206.867
22,0.000,216,216,216,189.672,182.956
23,0.000,378,378,378,174.896,183.762
24,0.000,338,338,338,159.582,179.463
25,0.000,322,322,322,164.149,170.060
26,0.000,380,380,380,175.433,171.404
27,0.000,142,142,142,191.015,176.508
28,0.000,458,458,458,197.463,153.941
29,0.000,346,346,346,184.567,150.717
30,0.000,398,398,398,168.985,146.419
31,0.000,376,376,376,173.821,135.941
32,0.000,552,552,552,186.716,139.165
33,0.000,289,289,289,200.955,145.881
34,0.000,357,357,357,209.552,123.851
35,0.000,335,335,335,195.045,120.090
36,0.000,136,136,136,180.806,115.254
37,0.000,219,219,219,184.836,105.583
38,0.000,231,231,231,198.537,110.418
39,0.000,291,291,291,212.239,117.135
40,0.000,411,411,411,221.642,95.105
41,0.000,446,446,446,206.597,91.612
42,0.000,322,322,322,193.970,87.314
43,0.000,148,148,148,195.851,78.448
44,0.000,155,155,155,209.552,83.821
45,0.000,132,132,132,224.866,90.538
46,0.000,327,327,327,229.164,66.627
47,0.000,328,328,328,215.731,64.209
48,0.000,228,228,228,203.373,59.642
49,0.000,200,200,200,204.716,53.732
50,0.000,250,250,250,217.881,56.149
51,0.000,153,153,153,230.776,61.523
52,0.000,101,101,101,236.955,40.030
53,0.000,252,252,252,222.716,38.149
54,0.000,206,206,206,210.358,34.657
55,0.000,151,151,151,210.627,27.672
56,0.000,166,166,166,225.403,30.090
57,0.000,110,110,110,236.955,34.388
58,0.000,127,127,127,241.791,15.851
59,0.000,92,92,92,230.239,11.552
60,0.000,85,85,85,216.000,10.209
