 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,42,42,42,112.750,214.500,7
2,0.000,71,71,71,125.250,205.250,7
3,0.000,66,66,66,136.750,199.750,7
4,0.000,82,82,82,127.000,177.750,7
5,0.000,107,107,107,116.250,185.500,7
6,0.000,96,96,96,101.750,191.250,7
7,0.000,41,41,41,96.000,183.000,7
8,0.000,61,61,61,109.250,177.250,7
9,0.000,58,58,58,124.000,174.250,7
10,0.000,62,62,62,119.500,150.750,7
11,0.000,92,92,92,108.500,155.750,7
12,0.000,91,91,91,90.750,159.000,7
13,0.000,44,44,44,93.250,147.250,7
14,0.000,70,70,70,108.250,144.500,7
15,0.000,71,71,71,121.500,145.000,7
16,0.000,75,75,75,120.500,120.500,7
17,0.000,129,129,129,109.000,123.250,7
18,0.000,62,62,62,94.000,121.750,7
19,0.000,63,63,63,96.500,113.000,7
20,0.000,51,51,51,108.500,112.500,7
21,0.000,96,96,96,122.500,115.250,7
22,0.000,47,47,47,126.500,89.750,7
23,0.000,61,61,61,113.500,90.500,7
24,0.000,74,74,74,100.000,87.000,7
25,0.000,40,40,40,104.750,81.500,7
26,0.000,126,126,126,114.500,81.500,7
27,0.000,73,73,73,126.000,85.500,7
28,0.000,52,52,52,133.500,60.750,7
29,0.000,44,44,44,120.750,60.500,7
30,0.000,78,78,78,109.750,57.750,7
31,0.000,70,70,70,111.250,51.750,7
32,0.000,144,144,144,123.500,52.750,7
33,0.000,74,74,74,133.750,58.250,7
34,0.000,80,80,80,140.000,34.500,7
35,0.000,50,50,50,127.500,33.250,7
36,0.000,37,37,37,116.250,30.000,7
37,0.000,48,48,48,119.750,25.250,7
38,0.000,121,121,121,130.500,27.250,7
39,0.000,133,133,133,141.750,32.000,7
40,0.000,75,75,75,148.500,12.250,7
41,0.000,68,68,68,137.750,10.000,7
42,0.000,58,58,58,127.000,5.750,7
