 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,343,343,343,205.908,254.739,6
2,0.000,402,402,402,209.435,247.414,6
3,0.000,301,301,301,215.674,241.175,6
4,0.000,420,420,420,200.482,231.951,6
5,0.000,544,544,544,192.072,238.190,6
6,0.000,453,453,453,180.678,246.600,6
7,0.000,384,384,384,170.369,231.679,6
8,0.000,342,342,342,184.748,224.355,6
9,0.000,322,322,322,200.211,220.828,6
10,0.000,173,173,173,194.243,199.396,6
11,0.000,554,554,554,182.849,203.466,6
12,0.000,444,444,444,166.029,205.365,6
13,0.000,65,65,65,163.587,192.343,6
14,0.000,124,124,124,178.779,189.901,6
15,0.000,62,62,62,193.971,191.529,6
16,0.000,399,399,399,195.328,167.656,6
17,0.000,538,538,538,180.950,168.198,6
18,0.000,243,243,243,165.215,164.943,6
19,0.000,188,188,188,166.842,155.448,6
20,0.000,461,461,461,181.763,155.990,6
21,0.000,260,260,260,196.956,160.060,6
22,0.000,262,262,262,201.839,136.458,6
23,0.000,216,216,216,187.189,135.101,6
24,0.000,428,428,428,172.540,130.489,6
25,0.000,175,175,175,174.167,122.893,6
26,0.000,94,94,94,189.902,124.521,6
27,0.000,277,277,277,202.653,129.675,6
28,0.000,178,178,178,209.435,105.802,6
29,0.000,211,211,211,196.413,104.988,6
30,0.000,143,143,143,181.492,98.749,6
31,0.000,274,274,274,185.561,91.695,6
32,0.000,219,219,219,199.126,94.679,6
33,0.000,185,185,185,211.063,99.562,6
34,0.000,200,200,200,218.387,75.960,6
35,0.000,167,167,167,206.179,74.604,6
36,0.000,179,179,179,191.258,68.907,6
37,0.000,114,114,114,192.615,62.939,6
38,0.000,164,164,164,208.078,63.481,6
39,0.000,122,122,122,220.558,70.535,6
40,0.000,130,130,130,226.797,47.204,6
41,0.000,169,169,169,212.419,46.390,6
42,0.000,106,106,106,198.583,40.151,6
