 ,Area,Mean,Min,Max,X,Y
1,0.000,309,309,309,95.654,219.830
2,0.000,311,311,311,111.564,213.622
3,0.000,224,224,224,130.579,210.323
4,0.000,271,271,271,128.057,192.861
5,0.000,371,371,371,108.654,192.085
6,0.000,398,398,398,89.252,201.980
7,0.000,440,440,440,89.640,191.309
8,0.000,301,301,301,109.042,188.786
9,0.000,359,359,359,127.668,186.264
10,0.000,138,138,138,128.251,161.429
11,0.000,352,352,352,111.176,163.563
12,0.000,260,260,260,93.908,164.727
13,0.000,233,233,233,94.102,155.220
14,0.000,270,270,270,110.400,154.250
15,0.000,193,193,193,128.057,155.996
16,0.000,415,415,415,126.892,133.683
17,0.000,257,257,257,111.758,131.937
18,0.000,296,296,296,96.236,133.683
19,0.000,159,159,159,98.177,124.758
20,0.000,201,201,201,111.758,125.534
21,0.000,242,242,242,125.922,123.594
22,0.000,279,279,279,126.698,101.475
23,0.000,253,253,253,113.311,98.953
24,0.000,320,320,320,98.953,100.117
25,0.000,146,146,146,100.699,92.938
26,0.000,264,264,264,115.057,93.520
27,0.000,152,152,152,130.385,92.550
28,0.000,291,291,291,131.161,68.103
29,0.000,257,257,257,116.027,67.909
30,0.000,241,241,241,100.699,65.774
31,0.000,414,414,414,103.221,55.297
32,0.000,254,254,254,116.997,57.043
33,0.000,227,227,227,132.713,59.566
34,0.000,335,335,335,135.818,34.536
35,0.000,407,407,407,121.460,35.119
36,0.000,223,223,223,106.520,32.790
37,0.000,341,341,341,109.236,22.701
38,0.000,266,266,266,122.236,24.641
39,0.000,333,333,333,136.400,28.134
40,0.000,349,349,349,142.026,5.627
41,0.000,212,212,212,127.668,4.463
42,0.000,182,182,182,112.535,2.328
