 ,Area,Mean,Min,Max,X,Y
1,0.000,152,152,152,88.183,233.832
2,0.000,246,246,246,101.766,221.921
3,0.000,242,242,242,117.020,215.443
4,0.000,119,119,119,110.542,193.501
5,0.000,247,247,247,95.706,201.651
6,0.000,176,176,176,76.899,209.383
7,0.000,112,112,112,71.048,191.830
8,0.000,256,256,256,90.064,188.277
9,0.000,216,216,216,108.662,187.859
10,0.000,180,180,180,108.453,160.694
11,0.000,259,259,259,90.064,164.455
12,0.000,212,212,212,75.018,165.500
13,0.000,134,134,134,76.899,150.664
14,0.000,355,355,355,93.825,152.126
15,0.000,269,269,269,110.542,156.306
16,0.000,251,251,251,115.766,137.708
17,0.000,347,347,347,96.542,136.454
18,0.000,268,268,268,79.616,131.857
19,0.000,127,127,127,83.795,117.647
20,0.000,230,230,230,99.049,120.364
21,0.000,262,262,262,115.975,123.080
22,0.000,378,378,378,120.782,95.288
23,0.000,327,327,327,104.273,96.751
24,0.000,103,103,103,86.511,91.109
25,0.000,169,169,169,91.944,79.407
26,0.000,228,228,228,105.945,83.168
27,0.000,254,254,254,122.453,88.183
28,0.000,348,348,348,131.648,61.436
29,0.000,292,292,292,113.259,60.391
30,0.000,262,262,262,99.258,55.794
31,0.000,136,136,136,101.975,47.017
32,0.000,254,254,254,115.558,50.569
33,0.000,222,222,222,131.230,55.794
34,0.000,213,213,213,138.126,29.255
35,0.000,304,304,304,121.200,28.001
36,0.000,175,175,175,106.781,24.658
