 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,247,247,247,111.380,198.047,9
2,0.000,304,304,304,126.953,190.938,9
3,0.000,102,102,102,141.510,191.276,9
4,0.000,229,229,229,137.109,167.240,9
5,0.000,287,287,287,124.583,170.287,9
6,0.000,169,169,169,105.286,171.641,9
7,0.000,146,146,146,107.318,160.130,9
8,0.000,250,250,250,125.599,158.776,9
9,0.000,206,206,206,140.833,161.823,9
10,0.000,256,256,256,143.203,134.063,9
11,0.000,407,407,407,128.307,135.755,9
12,0.000,161,161,161,113.750,132.370,9
13,0.000,203,203,203,112.734,126.615,9
14,0.000,367,367,367,129.323,125.261,9
15,0.000,313,313,313,144.896,128.307,9
16,0.000,268,268,268,148.958,100.208,9
17,0.000,295,295,295,133.047,100.547,9
18,0.000,114,114,114,115.443,98.854,9
19,0.000,150,150,150,119.167,91.406,9
20,0.000,316,316,316,135.078,93.438,9
21,0.000,321,321,321,149.635,96.823,9
22,0.000,215,215,215,152.344,66.016,9
23,0.000,244,244,244,139.479,67.708,9
24,0.000,377,377,377,122.891,67.031,9
25,0.000,251,251,251,124.583,58.229,9
26,0.000,278,278,278,140.833,59.583,9
27,0.000,355,355,355,152.682,62.969,9
28,0.000,301,301,301,154.713,34.531,9
29,0.000,320,320,320,142.187,34.870,9
30,0.000,208,208,208,128.646,33.854,9
31,0.000,117,117,117,128.984,27.083,9
32,0.000,285,285,285,143.542,28.438,9
33,0.000,218,218,218,156.068,31.146,9
34,0.000,274,274,274,158.099,5.078,9
35,0.000,264,264,264,146.588,6.771,9
36,0.000,165,165,165,131.693,4.401,9
