 ,Area,Mean,Min,Max,X,Y
1,0.000,280,280,280,128.166,192.923
2,0.000,284,284,284,138.959,186.756
3,0.000,227,227,227,151.679,183.865
4,0.000,155,155,155,147.824,162.086
5,0.000,391,391,391,134.141,165.556
6,0.000,121,121,121,122.191,169.988
7,0.000,58,58,58,118.337,157.461
8,0.000,210,210,210,131.828,155.919
9,0.000,300,300,300,146.475,155.726
10,0.000,283,283,283,146.475,133.370
11,0.000,373,373,373,132.791,133.177
12,0.000,167,167,167,117.758,136.453
13,0.000,200,200,200,116.217,126.239
14,0.000,230,230,230,129.130,127.202
15,0.000,273,273,273,143.970,127.780
16,0.000,311,311,311,145.126,103.882
17,0.000,309,309,309,131.250,104.267
18,0.000,282,282,282,117.566,105.231
19,0.000,180,180,180,119.493,92.896
20,0.000,390,390,390,132.791,95.016
21,0.000,317,317,317,146.668,97.136
22,0.000,207,207,207,151.101,73.430
23,0.000,377,377,377,136.646,72.659
24,0.000,215,215,215,123.926,70.732
25,0.000,82,82,82,126.817,62.252
26,0.000,445,445,445,138.188,63.601
27,0.000,450,450,450,151.872,66.685
28,0.000,338,338,338,155.534,43.172
29,0.000,250,250,250,143.392,42.593
30,0.000,185,185,185,131.442,40.859
31,0.000,202,202,202,132.984,33.535
32,0.000,385,385,385,144.548,35.077
33,0.000,323,323,323,156.112,37.968
34,0.000,319,319,319,159.581,16.382
35,0.000,445,445,445,148.210,15.804
36,0.000,357,357,357,138.381,13.877
