 ,Area,Mean,Min,Max,X,Y
1,0.000,323,323,323,104.580,203.338
2,0.000,528,528,528,116.997,197.518
3,0.000,430,430,430,130.967,194.607
4,0.000,420,420,420,128.639,172.100
5,0.000,586,586,586,114.281,175.011
6,0.000,452,452,452,100.311,177.145
7,0.000,353,353,353,100.699,164.339
8,0.000,377,377,377,114.863,162.787
9,0.000,406,406,406,129.415,163.951
10,0.000,374,374,374,132.325,138.534
11,0.000,608,608,608,116.803,139.892
12,0.000,271,271,271,101.863,137.952
13,0.000,274,274,274,99.535,129.221
14,0.000,536,536,536,115.251,129.027
15,0.000,469,469,469,130.579,133.295
16,0.000,527,527,527,135.235,109.236
17,0.000,454,454,454,122.236,107.296
18,0.000,474,474,474,105.550,104.968
19,0.000,330,330,330,104.580,99.341
20,0.000,598,598,598,120.296,99.923
21,0.000,532,532,532,135.818,103.221
22,0.000,355,355,355,139.892,78.386
23,0.000,556,556,556,126.892,77.222
24,0.000,437,437,437,111.564,75.282
25,0.000,312,312,312,113.893,65.774
26,0.000,448,448,448,125.340,67.715
27,0.000,607,607,607,140.668,71.595
28,0.000,456,456,456,146.295,45.790
29,0.000,818,818,818,132.907,45.208
30,0.000,357,357,357,119.325,42.880
31,0.000,196,196,196,122.430,36.089
32,0.000,399,399,399,134.071,37.641
33,0.000,409,409,409,148.041,40.357
34,0.000,556,556,556,152.504,17.074
35,0.000,618,618,618,140.086,16.880
36,0.000,322,322,322,126.116,15.910
