 ,Area,Mean,Min,Max,X,Y
1,0.000,138,138,138,122.624,207.219
2,0.000,212,212,212,134.653,202.950
3,0.000,264,264,264,145.907,201.980
4,0.000,271,271,271,145.131,178.697
5,0.000,318,318,318,133.295,182.384
6,0.000,383,383,383,119.131,183.936
7,0.000,257,257,257,116.609,173.846
8,0.000,291,291,291,130.773,172.294
9,0.000,300,300,300,142.220,174.623
10,0.000,389,389,389,142.996,153.474
11,0.000,410,410,410,132.131,152.504
12,0.000,376,376,376,119.519,152.310
13,0.000,349,349,349,120.490,139.116
14,0.000,306,306,306,133.295,140.474
15,0.000,303,303,303,142.996,143.579
16,0.000,374,374,374,151.728,126.892
17,0.000,369,369,369,137.952,119.713
18,0.000,364,364,364,126.892,117.967
19,0.000,210,210,210,130.773,108.654
20,0.000,358,358,358,140.280,110.012
21,0.000,255,255,255,149.981,112.341
22,0.000,433,433,433,156.190,94.296
23,0.000,450,450,450,146.101,90.028
24,0.000,398,398,398,136.012,88.475
25,0.000,282,282,282,136.982,79.550
26,0.000,345,345,345,145.907,80.908
27,0.000,269,269,269,156.384,82.461
28,0.000,236,236,236,162.205,61.700
29,0.000,468,468,468,150.757,59.954
30,0.000,427,427,427,142.220,59.372
31,0.000,219,219,219,141.832,51.999
32,0.000,321,321,321,150.563,52.387
33,0.000,345,345,345,159.101,53.357
34,0.000,499,499,499,166.279,33.566
35,0.000,396,396,396,154.832,31.432
36,0.000,461,461,461,145.131,31.820
37,0.000,279,279,279,144.355,24.641
38,0.000,460,460,460,153.280,23.865
39,0.000,271,271,271,160.265,25.223
40,0.000,585,585,585,173.652,6.403
41,0.000,432,432,432,161.429,3.492
42,0.000,413,413,413,149.787,5.821
