 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,97,97,97,123.320,194.141,7
2,0.000,271,271,271,134.805,184.023,7
3,0.000,130,130,130,149.297,177.461,7
4,0.000,79,79,79,141.367,158.594,7
5,0.000,215,215,215,129.336,164.609,7
6,0.000,194,194,194,115.117,170.625,7
7,0.000,150,150,150,109.648,156.406,7
8,0.000,218,218,218,123.867,152.578,7
9,0.000,75,75,75,139.727,153.125,7
10,0.000,63,63,63,139.180,130.703,7
11,0.000,218,218,218,126.875,132.891,7
12,0.000,141,141,141,105.000,133.711,7
13,0.000,214,214,214,110.469,122.773,7
14,0.000,158,158,158,125.781,121.953,7
15,0.000,60,60,60,141.367,126.875,7
16,0.000,172,172,172,145.195,104.180,7
17,0.000,257,257,257,131.797,103.086,7
18,0.000,359,359,359,114.570,99.258,7
19,0.000,114,114,114,118.672,91.328,7
20,0.000,125,125,125,133.711,92.148,7
21,0.000,211,211,211,148.477,97.891,7
22,0.000,139,139,139,158.594,75.742,7
23,0.000,274,274,274,145.195,74.102,7
24,0.000,192,192,192,128.242,66.719,7
25,0.000,260,260,260,132.891,60.703,7
26,0.000,192,192,192,145.742,65.625,7
27,0.000,129,129,129,160.781,71.367,7
28,0.000,139,139,139,167.344,48.672,7
29,0.000,180,180,180,155.312,45.664,7
30,0.000,81,81,81,140.273,40.742,7
31,0.000,123,123,123,144.648,33.906,7
32,0.000,128,128,128,155.039,38.008,7
33,0.000,169,169,169,169.805,44.297,7
34,0.000,369,369,369,175.820,21.328,7
35,0.000,232,232,232,165.430,18.320,7
36,0.000,181,181,181,151.758,14.766,7
