 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,187,187,187,163.316,246.871,8
2,0.000,173,173,173,175.524,239.817,8
3,0.000,89,89,89,189.902,237.104,8
4,0.000,249,249,249,183.662,214.045,8
5,0.000,365,365,365,172.268,219.199,8
6,0.000,206,206,206,156.534,220.284,8
7,0.000,411,411,411,155.448,209.976,8
8,0.000,174,174,174,169.827,208.890,8
9,0.000,114,114,114,185.561,209.433,8
10,0.000,208,208,208,184.476,182.576,8
11,0.000,262,262,262,172.540,185.831,8
12,0.000,287,287,287,157.347,183.932,8
13,0.000,345,345,345,155.991,177.150,8
14,0.000,217,217,217,169.013,176.336,8
15,0.000,129,129,129,183.934,179.320,8
16,0.000,257,257,257,185.561,152.192,8
17,0.000,280,280,280,174.439,154.904,8
18,0.000,330,330,330,158.975,151.106,8
19,0.000,208,208,208,158.704,142.425,8
20,0.000,230,230,230,171.454,142.425,8
21,0.000,133,133,133,186.375,147.580,8
22,0.000,226,226,226,190.987,120.451,8
23,0.000,319,319,319,177.965,120.994,8
24,0.000,170,170,170,164.401,115.839,8
25,0.000,183,183,183,166.842,109.600,8
26,0.000,253,253,253,179.864,109.600,8
27,0.000,173,173,173,194.243,114.212,8
28,0.000,222,222,222,197.498,88.711,8
29,0.000,251,251,251,186.647,89.253,8
30,0.000,294,294,294,173.625,84.641,8
31,0.000,184,184,184,174.439,77.859,8
32,0.000,234,234,234,186.104,78.130,8
33,0.000,102,102,102,199.940,83.285,8
34,0.000,184,184,184,204.280,57.784,8
35,0.000,183,183,183,192.886,57.241,8
36,0.000,242,242,242,179.864,53.172,8
37,0.000,161,161,161,182.306,47.746,8
38,0.000,226,226,226,194.514,47.746,8
39,0.000,140,140,140,207.807,49.917,8
40,0.000,110,110,110,209.977,27.942,8
41,0.000,112,112,112,197.227,27.942,8
42,0.000,130,130,130,185.290,25.501,8
