 ,Area,Mean,Min,Max,X,Y
1,0.000,388,388,388,118.746,216.343
2,0.000,336,336,336,131.552,207.030
3,0.000,335,335,335,139.896,200.239
4,0.000,317,317,317,134.075,183.358
5,0.000,380,380,380,120.299,188.209
6,0.000,362,362,362,107.493,194.224
7,0.000,415,415,415,100.701,181.612
8,0.000,509,509,509,114.284,176.567
9,0.000,389,389,389,126.119,173.269
10,0.000,250,250,250,125.149,151.925
11,0.000,275,275,275,112.537,153.284
12,0.000,397,397,397,97.403,155.418
13,0.000,274,274,274,96.433,144.164
14,0.000,442,442,442,110.209,142.612
15,0.000,344,344,344,124.179,142.612
16,0.000,303,303,303,126.119,120.104
17,0.000,364,364,364,112.149,118.940
18,0.000,179,179,179,97.597,117.970
19,0.000,174,174,174,99.537,109.045
20,0.000,263,263,263,114.866,110.209
21,0.000,354,354,354,126.896,111.567
22,0.000,237,237,237,131.552,89.060
23,0.000,302,302,302,118.552,86.537
24,0.000,151,151,151,105.746,83.239
25,0.000,160,160,160,108.269,74.313
26,0.000,343,343,343,120.299,76.642
27,0.000,403,403,403,132.910,79.552
28,0.000,238,238,238,138.731,57.627
29,0.000,360,360,360,126.313,55.299
30,0.000,220,220,220,115.448,50.642
31,0.000,421,421,421,119.134,43.075
32,0.000,353,353,353,129.612,46.373
33,0.000,350,350,350,140.478,50.060
34,0.000,258,258,258,147.463,28.910
35,0.000,396,396,396,136.985,27.358
36,0.000,317,317,317,126.701,23.090
37,0.000,337,337,337,128.642,17.075
38,0.000,388,388,388,138.343,19.209
39,0.000,255,255,255,148.627,23.672
40,0.000,313,313,313,154.060,3.104
41,0.000,340,340,340,144.358,1.940
42,0.000,415,415,415,134.075,0.194
