 ,Area,Mean,Min,Max,X,Y
1,0.000,338,338,338,83.819,225.069
2,0.000,535,535,535,100.505,220.995
3,0.000,429,429,429,116.997,218.666
4,0.000,621,621,621,116.803,195.771
5,0.000,345,345,345,101.863,195.965
6,0.000,463,463,463,87.505,195.577
7,0.000,208,208,208,88.669,187.622
8,0.000,584,584,584,103.803,186.264
9,0.000,426,426,426,119.907,188.204
10,0.000,500,500,500,122.818,162.593
11,0.000,556,556,556,108.654,163.175
12,0.000,389,389,389,93.132,161.817
13,0.000,214,214,214,96.430,151.146
14,0.000,284,284,284,112.146,150.952
15,0.000,349,349,349,127.280,155.608
16,0.000,223,223,223,132.713,126.698
17,0.000,450,450,450,118.161,127.280
18,0.000,276,276,276,106.326,124.564
19,0.000,106,106,106,109.624,115.639
20,0.000,253,253,253,121.266,117.579
21,0.000,389,389,389,134.653,122.042
22,0.000,371,371,371,140.862,92.550
23,0.000,496,496,496,125.922,92.938
24,0.000,279,279,279,110.788,90.804
25,0.000,174,174,174,115.057,83.237
26,0.000,359,359,359,127.474,83.625
27,0.000,475,475,475,142.026,86.729
28,0.000,309,309,309,145.131,58.014
29,0.000,194,194,194,131.355,59.372
30,0.000,217,217,217,116.803,58.013
31,0.000,231,231,231,117.967,51.029
32,0.000,359,359,359,131.743,50.252
33,0.000,261,261,261,145.519,51.805
34,0.000,172,172,172,146.295,26.581
35,0.000,246,246,246,132.325,29.686
36,0.000,126,126,126,119.325,28.910
