 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,255,255,255,116.184,225.707,11
2,0.000,278,278,278,128.919,217.086,11
3,0.000,487,487,487,143.418,211.012,11
4,0.000,488,488,488,134.993,187.501,11
5,0.000,433,433,433,122.062,193.575,11
6,0.000,320,320,320,105.604,200.040,11
7,0.000,256,256,256,101.881,186.521,11
8,0.000,280,280,280,116.380,182.995,11
9,0.000,438,438,438,134.013,181.427,11
10,0.000,310,310,310,127.352,158.308,11
11,0.000,286,286,286,115.400,158.700,11
12,0.000,313,313,313,102.665,159.092,11
13,0.000,308,308,308,101.490,153.214,11
14,0.000,244,244,244,115.792,153.018,11
15,0.000,342,342,342,128.919,152.626,11
16,0.000,242,242,242,129.311,128.136,11
17,0.000,237,237,237,119.515,127.940,11
18,0.000,99,99,99,105.212,127.352,11
19,0.000,218,218,218,103.253,121.474,11
20,0.000,275,275,275,117.164,124.413,11
21,0.000,296,296,296,129.703,122.258,11
22,0.000,348,348,348,133.426,101.294,11
23,0.000,339,339,339,118.927,100.118,11
24,0.000,283,283,283,103.645,98.551,11
25,0.000,194,194,194,103.645,91.106,11
26,0.000,375,375,375,117.947,92.869,11
27,0.000,337,337,337,134.013,95.808,11
28,0.000,256,256,256,136.560,72.493,11
29,0.000,486,486,486,123.629,68.574,11
30,0.000,368,368,368,110.502,65.635,11
31,0.000,261,261,261,110.502,59.757,11
32,0.000,249,249,249,124.217,58.386,11
33,0.000,438,438,438,137.736,64.068,11
34,0.000,365,365,365,140.087,42.320,11
35,0.000,365,365,365,127.352,42.712,11
36,0.000,239,239,239,114.421,40.557,11
37,0.000,289,289,289,115.988,32.524,11
38,0.000,326,326,326,127.548,33.307,11
39,0.000,417,417,417,139.891,37.030,11
40,0.000,258,258,258,144.985,13.519,11
41,0.000,293,293,293,132.642,14.107,11
42,0.000,249,249,249,120.886,10.776,11
