 ,Area,Mean,Min,Max,X,Y
1,0.000,297,297,297,72.565,211.099
2,0.000,286,286,286,83.043,207.219
3,0.000,330,330,330,91.968,204.890
4,0.000,310,310,310,87.893,182.578
5,0.000,320,320,320,79.162,186.846
6,0.000,208,208,208,64.416,188.204
7,0.000,257,257,257,63.640,175.981
8,0.000,260,260,260,76.252,176.369
9,0.000,278,278,278,88.281,176.951
10,0.000,383,383,383,89.640,159.489
11,0.000,320,320,320,77.610,166.279
12,0.000,276,276,276,66.551,166.085
13,0.000,283,283,283,65.969,145.713
14,0.000,272,272,272,80.520,147.847
15,0.000,338,338,338,93.132,150.369
16,0.000,366,366,366,98.759,127.474
17,0.000,305,305,305,83.625,126.892
18,0.000,251,251,251,69.655,123.400
19,0.000,209,209,209,76.834,114.281
20,0.000,239,239,239,89.834,117.967
21,0.000,309,309,309,101.669,123.206
22,0.000,327,327,327,102.445,113.311
23,0.000,410,410,410,93.132,110.206
24,0.000,254,254,254,80.132,107.684
25,0.000,275,275,275,84.595,91.386
26,0.000,259,259,259,96.819,95.266
27,0.000,376,376,376,110.012,98.759
28,0.000,307,307,307,114.281,76.640
29,0.000,395,395,395,99.923,76.640
30,0.000,164,164,164,88.281,73.536
31,0.000,300,300,300,92.744,65.969
32,0.000,434,434,434,103.609,68.491
33,0.000,315,315,315,115.445,72.759
34,0.000,275,275,275,122.624,51.029
35,0.000,436,436,436,109.042,50.641
36,0.000,292,292,292,98.177,47.536
37,0.000,288,288,288,100.505,41.133
38,0.000,492,492,492,112.146,43.462
39,0.000,438,438,438,121.848,47.342
40,0.000,360,360,360,126.892,26.581
41,0.000,583,583,583,114.669,26.969
42,0.000,440,440,440,104.774,24.447
43,0.000,340,340,340,104.191,20.373
44,0.000,451,451,451,115.445,21.149
45,0.000,264,264,264,126.892,24.059
46,0.000,465,465,465,128.833,4.657
47,0.000,342,342,342,117.191,5.045
48,0.000,290,290,290,107.296,2.716
