 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,32,32,32,123.873,236.261,9
2,0.000,37,37,37,132.623,228.604,9
3,0.000,22,22,22,146.843,222.588,9
4,0.000,77,77,77,137.545,204.267,9
5,0.000,75,75,75,126.060,207.822,9
6,0.000,57,57,57,112.388,214.932,9
7,0.000,21,21,21,103.091,208.369,9
8,0.000,38,38,38,116.216,200.712,9
9,0.000,41,41,41,130.709,199.619,9
10,0.000,31,31,31,129.615,176.649,9
11,0.000,71,71,71,115.669,180.477,9
12,0.000,46,46,46,99.536,181.571,9
13,0.000,16,16,16,100.083,168.992,9
14,0.000,39,39,39,113.482,167.625,9
15,0.000,25,25,25,129.615,170.633,9
16,0.000,36,36,36,133.170,144.929,9
17,0.000,43,43,43,121.685,142.741,9
18,0.000,21,21,21,102.544,143.835,9
19,0.000,16,16,16,106.099,132.623,9
20,0.000,27,27,27,120.318,134.537,9
21,0.000,33,33,33,135.084,138.639,9
22,0.000,18,18,18,141.921,113.755,9
23,0.000,42,42,42,129.068,112.388,9
24,0.000,23,23,23,114.029,106.372,9
25,0.000,20,20,20,115.943,100.356,9
26,0.000,40,40,40,130.162,102.270,9
27,0.000,21,21,21,143.835,107.192,9
28,0.000,37,37,37,150.944,84.496,9
29,0.000,49,49,49,138.366,82.582,9
30,0.000,39,39,39,124.967,78.207,9
31,0.000,24,24,24,127.428,72.191,9
32,0.000,27,27,27,140.553,74.378,9
33,0.000,48,48,48,152.312,79.027,9
34,0.000,63,63,63,158.601,56.057,9
35,0.000,59,59,59,146.296,54.690,9
36,0.000,31,31,31,133.444,49.494,9
37,0.000,18,18,18,135.631,44.846,9
38,0.000,51,51,51,148.210,46.487,9
39,0.000,25,25,25,161.062,52.502,9
40,0.000,51,51,51,166.531,29.259,9
41,0.000,79,79,79,153.679,28.712,9
42,0.000,34,34,34,140.827,24.884,9
43,0.000,27,27,27,141.921,19.688,9
44,0.000,89,89,89,154.226,19.962,9
45,0.000,42,42,42,167.625,24.884,9
46,0.000,42,42,42,170.906,6.289,9
47,0.000,50,50,50,156.960,5.469,9
48,0.000,15,15,15,145.202,3.555,9
