 ,Area,Mean,Min,Max,X,Y
1,0.000,347,347,347,108.193,188.984
2,0.000,497,497,497,122.296,181.933
3,0.000,313,313,313,136.198,179.112
4,0.000,372,372,372,128.945,152.517
5,0.000,356,356,356,116.453,159.166
6,0.000,336,336,336,100.939,161.987
7,0.000,258,258,258,98.522,147.682
8,0.000,288,288,288,114.035,146.271
9,0.000,344,344,344,130.153,147.077
10,0.000,186,186,186,129.750,117.057
11,0.000,263,263,263,114.035,120.684
12,0.000,263,263,263,98.119,119.677
13,0.000,277,277,277,101.947,108.394
14,0.000,345,345,345,117.057,108.595
15,0.000,450,450,450,130.556,111.618
16,0.000,222,222,222,135.996,82.202
17,0.000,378,378,378,120.483,83.814
18,0.000,342,342,342,107.790,79.784
19,0.000,138,138,138,109.603,71.322
20,0.000,495,495,495,125.318,73.136
21,0.000,349,349,349,136.601,78.576
22,0.000,375,375,375,146.473,50.772
23,0.000,367,367,367,131.161,50.570
24,0.000,345,345,345,118.468,45.131
25,0.000,226,226,226,120.281,39.288
26,0.000,470,470,470,133.981,41.504
27,0.000,427,427,427,145.667,47.145
28,0.000,524,524,524,153.928,21.356
29,0.000,626,626,626,141.436,21.155
30,0.000,367,367,367,129.549,15.715
