 ,Area,Mean,Min,Max,X,Y
1,0.000,301,301,301,100.311,168.414
2,0.000,476,476,476,115.639,162.399
3,0.000,536,536,536,129.415,160.459
4,0.000,493,493,493,130.773,140.668
5,0.000,528,528,528,114.669,141.444
6,0.000,592,592,592,99.341,142.414
7,0.000,358,358,358,98.371,131.743
8,0.000,384,384,384,115.251,130.773
9,0.000,575,575,575,129.415,132.519
10,0.000,567,567,567,132.907,109.236
11,0.000,629,629,629,117.579,109.818
12,0.000,550,550,550,105.162,106.326
13,0.000,291,291,291,103.609,100.311
14,0.000,601,601,601,118.743,99.729
15,0.000,435,435,435,131.937,102.833
16,0.000,561,561,561,138.728,79.744
17,0.000,597,597,597,124.564,78.580
18,0.000,428,428,428,109.236,74.506
19,0.000,390,390,390,108.654,66.551
20,0.000,545,545,545,124.564,69.849
21,0.000,383,383,383,140.474,73.730
22,0.000,527,527,527,146.489,49.476
23,0.000,427,427,427,132.131,48.118
24,0.000,447,447,447,119.519,47.730
25,0.000,310,310,310,119.519,41.327
26,0.000,439,439,439,133.295,43.074
27,0.000,338,338,338,148.235,42.686
28,0.000,265,265,265,149.593,18.238
29,0.000,760,760,760,136.400,19.985
30,0.000,500,500,500,124.370,17.656
